state_fips_year  jan  feb  mar  apr  may  jun  jul  aug  sep  oct  nov  dec
48013271908  31.86  34.61  39.49  56.62  57.49  64.18  77.92  72.59  68.50  49.64  39.20  26.82
48013271909  32.07  34.65  38.34  45.64  56.39  71.06  79.14  78.66  65.16  55.18  41.67  18.00
48013271910  23.74  26.65  52.11  59.72  63.25  75.61  81.30  77.49  68.40  57.40  42.69  32.38
48013271911  29.32  28.49  44.74  48.76  60.64  74.19  75.97  75.29  66.54  48.69  33.24  23.63
48013271912  26.37  31.51  30.97  46.90  56.46  69.40  74.70  71.85  54.03  48.22  39.83  28.11
48013271913  24.69  25.09  34.61  52.27  60.28  70.07  73.96  77.94  65.34  46.44  38.86  27.36
48013271914  31.05  29.95  40.69  48.38  61.59  68.94  78.12  75.16  66.83  53.38  46.26  23.72
48013271915  27.50  36.32  40.08  58.08  55.98  63.84  73.69  75.83  60.40  57.52  39.15  29.12
48013271916  17.47  34.39  43.12  50.32  55.56  69.01  79.41  74.26  67.80  48.20  35.47  19.98
48013271917  20.46  30.52  30.31  42.31  52.84  67.69  81.10  74.62  67.64  53.74  46.71  32.47
48013271918  24.96  30.97  45.86  44.08  57.63  76.87  77.68  74.59  63.88  56.14  35.10  30.00
48013271919  33.60  31.12  43.05  51.22  64.87  77.00  83.05  79.36  68.22  39.42  30.94  24.55
48013271920  30.20  31.23  35.47  39.56  57.06  68.29  79.92  75.38  66.15  49.28  34.47  26.85
48013271921  29.37  37.04  44.76  47.03  59.22  72.73  81.19  77.32  66.33  60.04  42.82  28.72
48013271922  19.15  23.85  37.15  42.40  58.30  76.33  78.39  79.92  71.64  55.76  32.76  28.36
48013271923  31.86  26.78  35.80  48.09  61.09  69.76  80.96  76.14  66.09  43.79  37.27  27.37
48013271924  22.53  35.56  30.07  46.76  58.98  70.50  78.94  78.62  66.06  51.55  39.70  21.49
48013271925  28.11  39.15  44.85  52.74  63.23  68.63  79.39  75.31  64.78  44.11  34.59  32.02
48013271926  25.79  35.69  39.00  53.87  61.74  73.24  78.06  75.76  62.96  55.44  40.86  26.87
48013271927  27.59  33.96  39.13  47.34  57.45  69.84  77.92  71.87  64.02  56.68  43.68  22.84
48013271928  31.24  32.34  43.25  48.22  63.54  63.66  78.06  76.19  68.43  52.41  33.98  21.78
48013271929  20.12  22.06  37.69  44.96  58.71  70.38  81.36  79.93  60.19  54.75  30.78  35.47
48013271930  13.24  39.31  37.45  58.53  57.70  70.86  80.69  73.92  66.45  49.69  40.68  29.07
48013271931  30.60  38.79  41.05  50.63  59.20  75.04  83.12  77.83  69.08  53.83  35.82  24.17
48013271932  18.84  31.59  34.97  49.50  61.02  70.20  80.78  78.71  69.73  50.54  42.24  18.59
48013271933  28.90  24.94  42.62  45.59  56.30  78.75  83.57  74.39  68.99  60.60  45.50  40.28
48013271934  35.38  40.06  48.43  55.22  71.55  71.28  82.36  79.02  63.55  59.05  42.84  30.43
48013271935  33.48  37.74  39.96  46.92  52.59  71.33  83.28  79.30  69.46  55.53  34.07  31.33
48013271936  27.64  22.77  39.70  50.27  68.23  74.80  81.68  77.74  68.14  53.02  39.56  31.19
48013271937  10.87  31.08  38.59  47.86  63.81  68.16  78.17  80.82  69.96  57.06  37.58  29.32
48013271938  30.33  34.39  39.70  50.52  57.45  72.70  77.86  77.45  70.38  55.83  31.12  31.37
48013271939  31.28  22.42  42.80  56.12  66.09  68.11  81.97  78.67  69.75  55.92  47.52  39.49
48013271940  23.95  34.12  45.86  50.45  66.09  77.27  83.26  81.03  69.80  57.42  32.50  30.78
48013271941  29.08  35.78  39.06  47.59  64.54  70.11  78.80  75.42  60.94  50.23  40.84  33.21
48013271942  23.25  25.25  37.08  53.15  56.50  69.03  81.37  78.82  66.56  53.96  37.29  30.76
48013271943  29.28  37.40  34.95  57.27  57.78  67.33  80.83  79.23  70.30  57.24  41.52  30.38
48013271944  24.30  28.56  34.61  47.35  61.97  65.91  77.76  78.04  67.55  58.71  37.99  28.99
48013271945  29.55  32.59  39.31  41.85  60.80  63.23  79.11  76.28  61.36  59.00  36.34  26.10
48013271946  30.49  36.03  45.09  58.28  56.14  71.60  81.43  77.16  66.18  45.21  35.89  36.28
48013271947  27.50  34.27  41.47  47.82  62.92  62.89  80.29  77.27  69.17  58.23  29.91  29.52
48013271948  26.64  28.40  34.63  50.74  63.32  70.92  79.43  79.16  71.96  56.59  35.35  26.31
48013271949  12.45  27.09  39.90  56.79  61.14  67.89  79.68  78.89  67.80  46.13  50.41  29.43
48013271950  24.42  38.64  38.32  49.46  53.85  68.76  74.14  75.65  62.94  59.59  37.87  37.96
48013271951  27.77  36.57  37.44  48.99  59.86  62.60  78.37  75.00  64.80  50.05  37.18  27.57
48013271952  27.63  33.31  34.05  54.00  61.95  73.49  78.57  77.50  72.73  61.14  35.13  31.80
48013271953  39.09  34.32  44.15  45.50  54.28  72.23  82.83  77.86  71.49  57.69  44.69  32.47
48013271954  34.14  44.44  34.34  54.14  62.10  69.80  83.80  78.73  71.11  54.37  46.89  33.24
48013271955  29.37  26.83  34.16  48.52  62.67  67.96  80.80  80.10  67.55  58.96  33.62  30.54
48013271956  29.35  26.13  41.07  50.16  63.30  77.16  79.27  75.54  71.42  58.10  37.13  34.27
48013271957  23.23  40.91  42.42  44.24  57.09  67.69  79.32  78.31  65.01  52.79  31.96  36.95
48013271958  32.34  40.69  34.88  46.69  67.03  70.97  75.06  79.39  69.44  59.05  39.07  33.98
48013271959  29.57  28.96  39.99  50.63  56.57  75.15  80.24  78.55  63.75  51.80  37.35  35.67
48013271960  25.41  26.94  41.29  52.97  62.80  73.71  81.39  77.18  69.40  54.28  36.75  29.35
48013271961  31.32  36.75  42.91  49.26  61.29  75.34  79.95  79.54  58.32  50.47  31.57  25.57
48013271962  19.20  31.28  36.75  55.15  60.53  69.80  76.96  76.91  69.01  59.09  44.85  36.84
48013271963  20.59  41.65  40.91  47.70  62.96  69.26  80.71  78.26  70.81  62.02  43.11  29.26
48013271964  27.72  29.35  33.39  46.96  60.76  65.46  83.30  75.51  67.19  58.44  38.57  28.85
48013271965  34.20  32.63  30.74  50.47  55.96  66.94  78.10  75.00  54.84  61.45  45.30  33.49
48013271966  29.19  31.35  42.94  48.20  66.33  70.45  83.84  76.51  68.54  52.05  41.58  30.45
48013271967  32.50  35.04  42.80  48.38  56.41  63.48  78.28  78.69  68.27  56.89  37.92  24.06
48013271968  27.66  34.43  43.32  45.84  56.61  69.26  79.18  71.46  65.39  56.16  37.20  26.06
48013271969  32.36  33.60  36.45  54.30  66.61  63.95  80.69  82.27  71.82  44.06  41.22  33.80
48013271970  31.17  41.95  36.84  41.41  62.02  71.06  80.08  81.63  62.44  50.04  38.61  29.19
48013271971  31.82  33.85  39.43  48.38  58.77  72.28  77.32  81.54  61.90  48.18  34.47  27.63
48013271972  27.01  35.53  48.79  50.70  59.04  72.61  76.33  76.05  65.25  51.82  33.15  21.45
48013271973  21.07  27.01  34.09  41.49  59.79  72.28  76.66  78.80  61.54  56.61  37.17  33.21
48013271974  25.90  35.46  43.54  50.54  60.91  75.97  81.95  75.18  66.65  56.82  40.05  28.56
48013271975  28.49  31.69  38.32  41.97  55.24  65.59  80.56  76.08  67.33  54.32  38.12  32.76
48013271976  28.98  35.42  38.80  50.81  62.85  69.03  82.44  75.33  67.75  53.11  42.10  34.90
48013271977  26.58  40.46  38.07  54.18  60.48  77.36  79.65  73.92  68.59  56.71  39.56  33.19
48013271978  26.37  30.51  45.21  52.09  55.72  70.99  79.29  74.97  67.71  58.78  31.60  19.94
48013271979  11.82  29.37  40.53  51.13  59.61  72.46  80.53  75.15  73.90  58.71  34.23  35.60
48013271980  23.74  33.40  38.95  52.41  58.50  73.22  81.57  75.38  68.92  55.65  39.40  41.76
48013271981  38.61  38.12  46.00  56.05  57.72  72.72  80.56  78.87  71.62  50.52  45.50  35.49
48013271982  31.26  35.28  43.47  48.65  58.82  67.66  78.06  81.00  61.99  50.09  36.39  27.37
48013271983  34.90  35.73  42.17  43.68  54.86  68.22  79.14  81.32  69.40  56.93  35.71  15.19
48013271984  26.26  31.73  38.17  46.60  62.76  70.14  80.76  78.93  63.54  50.47  41.02  29.59
48013271985  25.47  30.56  42.15  56.41  65.84  72.63  80.58  77.25  60.71  54.03  27.09  26.56
48013271986  33.17  33.78  50.97  52.11  60.53  77.18  77.43  78.89  61.56  52.90  37.92  30.16
48013271987  26.78  36.21  40.06  60.10  64.08  74.25  77.34  75.36  71.01  58.48  40.15  29.23
48013271988  28.09  37.54  40.55  56.46  64.40  82.31  84.90  80.96  67.01  61.92  37.47  30.34
48013271989  30.33  23.05  45.27  55.49  61.77  69.98  83.57  77.22  66.69  53.60  42.49  30.94
48013271990  33.39  35.38  43.70  53.71  59.16  73.38  78.57  79.03  72.95  54.50  41.22  22.87
48013271991  27.72  42.04  42.85  47.57  57.88  71.87  80.71  80.10  67.68  55.69  34.50  30.88
48013271992  31.87  40.89  48.09  58.05  65.79  70.54  73.87  77.67  68.97  58.93  35.44  25.05
48013271993  24.78  26.17  42.80  49.73  62.87  65.43  72.70  74.53  65.35  53.29  33.49  31.60
48013271994  34.21  31.86  46.11  53.62  67.78  75.45  80.89  81.54  71.15  50.43  34.36  34.43
48013271995  30.43  37.87  41.77  47.80  53.92  66.60  77.83  81.63  66.85  51.67  42.73  34.30
48013271996  28.02  35.40  40.01  51.85  57.90  75.69  81.99  80.89  65.30  53.91  40.06  30.25
48013271997  28.71  32.81  45.18  46.38  62.85  73.22  78.10  76.64  67.86  54.86  39.69  28.36
48013271998  31.91  35.10  39.11  50.58  62.24  62.46  81.81  79.27  71.55  53.56  40.53  31.17
48013271999  35.10  37.83  47.43  46.11  58.15  68.94  80.92  79.18  64.00  59.02  50.81  36.28
48013272000  34.50  39.97  45.18  55.72  63.43  72.91  83.46  82.63  67.01  54.19  28.80  29.44
48013272001  30.45  29.66  44.19  52.63  65.39  74.68  83.08  82.72  72.75  55.53  44.42  30.09
48013272002  29.50  35.11  37.31  52.41  60.98  75.29  84.67  76.68  68.13  48.67  38.23  31.84
48013272003  37.62  29.86  42.19  55.18  62.73  68.58  86.02  82.38  65.79  60.73  32.50  32.95
48013272004  29.55  32.67  47.34  52.90  60.87  68.63  77.43  74.07  66.22  53.47  40.64  35.20
48013272005  34.92  39.76  44.55  52.30  59.95  70.02  83.64  77.22  68.86  56.62  43.00  30.33
48013272006  35.82  31.95  41.65  55.44  65.34  77.92  85.21  79.20  65.16  51.78  42.03  33.84
48013272007  26.80  37.09  50.07  53.26  64.47  76.41  85.06  80.19  68.38  55.45  44.33  25.27
48013272008  25.07  34.88  39.42  48.87  57.85  69.60  82.89  79.50  65.75  54.28  45.45  29.84
48013272009  35.17  38.80  42.19  49.46  62.83  66.16  77.83  76.48  72.59  44.82  45.01  23.97
48013272010  30.88  31.91  45.61  49.91  54.14  69.08  79.48  78.01  72.41  59.63  38.93  33.15
48013272011  30.34  27.97  42.78  48.31  53.80  69.46  81.77  81.46  71.01  56.05  38.77  30.43
48013272012  35.28  33.12  51.17  57.74  62.29  77.58  84.20  81.86  72.39  53.29  44.89  30.72
48013272013  29.66  33.12  43.68  46.89  62.33  76.06  82.89  81.73  67.03  48.74  41.56  28.53
48013272014  34.02  30.40  43.68  52.07  62.76  69.57  80.80  74.34  68.85  59.59  38.05  33.12
48013272015  35.53  38.52  49.32  53.19  56.66  76.86  76.87  78.96  74.37  60.39  39.22  30.07
48013272016  31.59  40.64  45.07  52.65  58.89  78.96  81.63  77.77  67.15  56.86  46.83  27.16
48013272017  24.26  35.33  48.52  50.32  61.25  73.45  83.03  77.67  65.01  52.83  43.83  33.40
48013272018  34.65  30.29  44.10  52.97  63.66  73.71  82.44  78.51  72.66  52.45  37.76  29.71
48013272019  30.33  27.45  39.88  52.41  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48015271895  32.83  31.24  44.53  63.25  66.52  73.54  81.10  83.59  78.10  62.64  44.64  35.19
48015271896  41.36  42.91  40.14  57.34  71.96  82.81  86.54  86.27  71.76  62.51  38.55  46.62
48015271897  34.63  37.60  42.73  55.42  75.65  79.14  87.76  82.78  81.01  62.98  48.36  34.48
48015271898  35.64  44.62  42.53  59.74  61.92  81.57  86.67  87.78  75.54  56.55  41.88  34.14
48015271899  35.26  19.83  36.84  57.45  63.95  76.71  84.70  83.34  76.80  55.99  52.21  36.70
48015271900  41.40  33.21  47.59  55.42  72.75  84.96  83.48  87.10  72.79  64.36  48.97  40.57
48015271901  40.42  28.71  44.56  55.62  69.93  74.10  90.34  84.15  70.77  61.84  52.25  34.41
48015271902  35.17  38.66  44.08  56.62  69.39  77.92  80.49  83.28  72.63  63.84  47.50  33.06
48015271903  37.76  25.68  43.00  56.80  63.00  72.25  82.38  82.29  68.52  64.40  47.73  40.66
48015271904  35.47  44.10  51.91  60.49  65.82  73.90  82.53  84.70  76.37  63.48  55.06  41.38
48015271905  31.93  28.56  51.31  51.04  60.40  75.13  78.08  81.97  77.16  57.09  49.28  38.88
48015271906  42.08  43.84  33.31  61.23  67.05  74.48  80.15  81.14  73.15  57.96  43.39  43.30
48015271907  33.33  44.56  54.82  55.22  59.99  74.25  81.97  83.10  72.03  65.19  48.40  39.61
48015271908  39.07  41.25  51.85  64.96  64.33  74.14  82.08  80.04  77.86  57.88  45.34  37.51
48015271909  37.74  39.69  44.56  52.99  63.39  77.59  84.52  86.50  75.02  63.77  49.50  24.06
48015271910  33.53  38.44  62.82  65.10  65.21  79.90  85.69  82.40  75.27  67.39  50.68  41.16
48015271911  42.37  37.65  55.11  58.84  67.91  82.69  82.40  80.31  76.26  55.49  42.73  33.58
48015271912  32.20  33.39  31.77  55.22  65.86  74.66  79.36  78.06  61.70  58.96  49.60  36.39
48015271913  37.33  26.98  41.86  60.48  66.87  76.98  82.96  87.55  71.33  55.65  53.10  28.80
48015271914  40.21  36.75  49.14  56.68  68.27  77.99  87.24  82.96  78.01  64.56  55.35  29.23
48015271915  34.18  39.15  35.67  61.34  61.45  70.09  78.06  77.97  70.47  65.43  48.87  39.92
48015271916  29.30  42.89  54.95  56.57  65.32  75.22  87.35  80.53  74.30  57.36  43.20  30.20
48015271917  32.41  39.24  39.52  51.89  57.94  75.94  87.58  80.71  76.51  58.66  55.81  40.64
48015271918  27.99  41.25  56.73  49.28  67.15  83.46  83.61  82.96  69.06  64.51  44.04  36.03
48015271919  42.35  35.02  48.38  56.61  69.89  81.84  87.94  86.29  76.78  51.87  38.01  35.58
48015271920  40.87  38.05  45.09  44.76  64.76  76.23  84.58  80.83  73.74  63.05  42.46  36.86
48015271921  39.07  41.76  55.99  58.50  65.48  79.41  86.02  84.29  76.82  68.97  48.06  39.49
48015271922  30.51  37.72  49.87  53.98  66.79  82.60  83.17  88.07  81.37  66.34  40.95  33.94
48015271923  42.84  37.17  42.46  56.21  65.53  75.27  84.97  80.24  72.72  52.34  50.23  37.15
48015271924  31.64  43.88  33.75  56.66  64.02  79.30  84.94  85.77  72.54  62.80  49.89  29.43
48015271925  37.04  47.91  53.06  63.00  69.49  76.89  85.55  81.91  74.66  47.53  46.94  36.46
48015271926  32.63  43.14  46.74  59.32  69.93  77.72  83.79  85.12  71.65  64.67  44.71  35.73
48015271927  37.89  41.95  43.23  55.13  66.74  74.23  81.41  77.81  72.88  66.18  49.96  34.48
48015271928  40.77  41.27  49.35  58.28  69.57  69.53  83.19  83.62  73.99  61.09  44.13  34.65
48015271929  30.47  28.80  45.99  54.27  64.22  77.09  86.27  87.04  66.22  61.36  36.66  42.58
48015271930  20.53  46.02  44.26  65.28  61.92  79.27  88.29  81.61  73.78  57.38  48.11  39.96
48015271931  42.62  46.22  45.59  58.53  66.31  85.37  89.62  84.69  80.01  62.87  45.43  41.36
48015271932  31.37  43.57  39.09  59.85  69.76  78.19  88.47  86.54  76.50  59.07  50.50  28.99
48015271933  40.19  34.92  50.99  54.55  63.59  86.59  89.76  81.66  78.76  68.45  51.89  46.90
48015271934  44.24  44.42  52.66  61.25  79.38  81.95  91.35  86.54  73.04  69.26  52.21  40.26
48015271935  44.53  46.13  51.26  52.05  57.97  75.27  89.22  86.68  75.90  63.32  43.43  37.53
48015271936  34.90  25.84  49.41  58.06  74.75  83.86  93.65  87.67  76.55  60.44  46.20  39.83
48015271937  22.51  37.47  44.06  57.34  69.62  76.33  87.30  90.09  78.42  63.70  45.00  37.92
48015271938  38.91  44.10  50.88  58.73  64.74  79.11  86.11  87.78  75.85  67.30  42.62  38.75
48015271939  39.58  31.68  50.59  61.07  75.16  78.69  92.95  85.77  79.48  66.06  54.81  47.10
48015271940  25.95  39.67  50.47  54.64  71.04  82.83  89.53  84.38  76.21  67.42  45.61  42.85
48015271941  41.49  42.71  44.92  55.78  72.64  75.94  85.44  82.87  72.48  59.16  51.49  41.79
48015271942  33.75  34.95  45.88  62.83  64.54  74.16  86.79  84.25  71.46  61.97  49.98  41.05
48015271943  40.12  48.09  44.02  64.92  63.61  76.32  89.83  88.72  77.00  65.86  49.26  41.63
48015271944  37.74  39.16  39.96  53.51  70.95  75.69  84.29  86.22  76.86  66.74  45.90  35.76
48015271945  36.41  38.82  49.06  49.87  66.45  69.80  85.39  83.68  72.70  66.94  49.51  32.41
48015271946  40.86  45.63  54.88  67.42  61.29  80.01  87.91  82.94  74.89  55.99  45.61  45.03
48015271947  39.43  36.34  45.75  57.02  67.50  71.64  87.17  87.80  77.88  67.78  37.74  38.84
48015271948  36.57  38.08  41.20  64.08  69.31  76.60  85.21  85.68  79.88  64.56  41.49  35.01
48015271949  22.24  37.53  46.54  63.52  68.27  75.69  87.98  86.50  75.18  59.52  58.57  40.77
48015271950  37.62  48.47  46.36  56.53  62.33  79.70  82.02  83.30  70.21  70.39  47.91  44.78
48015271951  35.69  45.07  45.18  53.53  66.74  69.51  83.46  82.36  70.20  59.47  47.82  34.20
48015271952  39.42  41.83  39.81  61.30  67.10  84.54  86.85  85.26  79.43  66.88  42.08  36.68
48015271953  46.17  38.64  52.93  52.47  62.98  81.18  86.99  84.29  79.59  68.05  52.47  39.24
48015271954  43.61  55.36  41.65  64.69  66.18  80.29  92.43  86.34  78.49  61.12  54.43  43.39
48015271955  33.35  34.18  42.98  60.22  70.90  72.10  88.54  87.19  76.35  67.08  41.18  39.87
48015271956  38.53  38.23  49.55  55.20  70.54  87.67  85.84  82.47  79.95  68.27  43.00  44.35
48015271957  30.81  48.58  47.46  50.63  61.95  75.99  87.80  84.29  72.30  58.59  42.39  48.09
48015271958  42.19  42.39  37.87  52.81  74.16  77.99  80.64  87.48  78.33  67.44  50.50  38.84
48015271959  38.55  37.33  45.52  57.60  65.12  84.04  86.70  87.40  70.97  59.45  45.93  45.97
48015271960  36.34  32.13  46.02  61.25  70.23  80.22  89.98  87.26  78.06  65.25  47.64  37.00
48015271961  40.95  45.81  48.02  55.31  65.91  81.41  86.85  87.33  68.49  61.79  43.72  36.30
48015271962  30.96  40.39  44.51  64.00  70.65  74.98  82.72  86.09  75.78  66.70  53.35  43.20
48015271963  27.82  46.92  48.96  59.14  72.21  80.92  90.12  85.82  79.18  71.85  53.98  37.42
48015271964  39.58  36.95  42.06  55.62  70.03  77.40  92.52  83.59  75.67  66.43  48.04  37.42
48015271965  43.20  38.77  36.30  61.23  66.58  74.39  84.61  82.53  63.10  68.61  54.05  43.02
48015271966  34.83  35.91  53.98  55.72  74.75  79.25  91.62  81.97  75.51  62.83  51.19  39.11
48015271967  41.65  43.30  54.72  60.69  61.00  71.56  84.65  84.25  75.25  66.22  46.63  31.59
48015271968  38.10  43.57  52.84  53.82  62.73  78.48  85.57  81.32  74.16  65.70  47.16  36.64
48015271969  38.37  42.17  41.09  63.37  72.36  71.69  87.91  89.49  80.46  49.10  49.17  42.40
48015271970  37.04  48.42  41.38  50.86  70.65  78.46  87.31  88.75  73.92  56.79  47.23  40.75
48015271971  38.26  38.35  45.30  57.60  63.57  80.73  84.11  88.45  70.12  58.69  47.16  40.98
48015271972  34.39  45.82  55.99  56.73  67.53  80.71  83.66  82.72  74.34  61.27  39.70  29.86
48015271973  34.75  41.41  45.27  51.94  67.62  80.06  84.15  87.01  68.31  65.84  45.05  39.67
48015271974  31.75  44.29  52.07  58.71  71.31  82.58  90.79  82.00  72.39  66.00  48.61  40.03
48015271975  36.75  38.05  44.58  54.25  65.73  76.69  89.96  87.01  74.10  66.45  48.13  42.84
48015271976  35.73  45.93  48.40  59.04  68.85  78.39  89.31  86.20  76.37  61.07  47.44  43.81
48015271977  33.01  46.74  47.98  61.68  72.12  84.74  88.63  81.14  79.56  66.13  47.93  39.38
48015271978  28.92  31.37  50.72  58.59  64.54  80.24  86.83  82.72  78.91  65.98  42.91  29.37
48015271979  22.26  39.65  49.46  60.48  64.63  78.75  86.85  82.20  80.98  65.53  39.56  45.14
48015271980  32.18  38.41  44.19  58.93  66.47  84.31  90.95  84.61  78.01  63.01  48.88  48.15
48015271981  46.17  44.13  52.75  66.22  64.26  82.53  87.17  83.73  78.93  61.86  55.98  43.75
48015271982  35.96  42.53  50.47  58.68  65.95  73.33  86.61  86.36  72.55  58.82  43.66  39.07
48015271983  44.71  48.27  45.79  50.45  62.98  74.79  87.87  89.82  78.84  66.25  46.22  24.49
48015271984  36.79  42.91  46.49  50.09  71.29  78.93  87.12  86.47  71.40  57.76  51.31  40.10
48015271985  32.40  36.70  52.47  63.77  73.72  79.92  88.68  85.78  69.62  61.93  34.43  33.30
48015271986  45.82  41.88  57.67  57.85  68.23  82.09  86.25  85.33  69.67  59.85  48.00  41.56
48015271987  41.38  44.44  46.22  66.13  71.29  82.53  88.30  82.35  76.48  64.53  50.67  38.62
48015271988  30.97  42.53  46.92  62.82  71.28  87.19  88.81  87.75  75.87  66.02  48.69  42.55
48015271989  46.54  29.66  50.09  61.79  70.81  79.86  90.66  85.30  74.55  62.17  52.34  35.17
48015271990  45.63  40.84  46.53  58.78  65.80  82.78  83.53  84.65  79.93  64.81  53.02  34.75
48015271991  36.41  51.78  52.43  57.33  68.25  79.03  86.14  86.76  76.26  64.33  43.48  44.60
48015271992  44.11  51.39  55.15  65.37  74.19  78.53  80.80  80.94  79.39  66.42  42.48  32.79
48015271993  32.54  31.50  48.34  57.24  70.83  74.52  81.90  81.64  70.63  60.40  40.35  40.19
48015271994  39.96  38.44  55.02  60.48  75.38  84.87  84.94  88.29  79.32  61.99  46.13  42.01
48015271995  40.01  46.62  50.77  55.02  58.28  75.24  86.02  90.12  74.03  61.12  51.51  43.50
48015271996  36.03  44.78  45.09  60.80  65.71  81.93  87.26  86.29  74.48  63.93  46.56  41.13
48015271997  36.18  41.04  54.84  51.31  68.59  79.86  86.94  82.74  76.51  63.93  46.42  39.60
48015271998  41.25  44.94  46.06  58.80  71.42  73.60  88.25  86.74  83.32  59.36  50.16  41.04
48015271999  42.85  50.86  56.05  53.58  66.99  77.94  87.93  86.18  72.79  67.86  61.05  45.30
48015272000  42.46  47.82  53.04  62.60  72.45  81.27  90.54  90.52  77.29  63.03  36.21  35.87
48015272001  39.61  37.35  49.77  59.76  69.48  82.20  91.00  89.37  79.63  63.14  55.02  41.67
48015272002  42.13  45.23  41.65  62.17  69.03  87.15  92.62  85.78  75.92  55.06  46.92  44.92
48015272003  46.89  37.74  49.55  61.99  69.31  74.84  93.29  89.13  74.19  69.89  44.02  42.71
48015272004  42.62  42.22  57.47  62.26  71.71  77.29  85.48  83.05  75.99  62.35  47.80  43.11
48015272005  42.30  47.73  52.12  59.61  67.62  79.03  90.32  83.84  80.53  65.77  54.59  39.69
48015272006  48.81  38.55  47.28  66.09  72.66  86.38  92.23  86.41  70.36  60.03  51.08  41.56
48015272007  33.80  40.55  58.12  57.54  72.37  84.36  91.42  88.99  78.42  66.52  53.44  33.39
48015272008  34.00  40.84  49.91  58.42  66.36  78.62  90.32  84.67  73.90  63.32  53.35  37.94
48015272009  42.03  45.41  52.92  54.66  69.66  75.20  83.08  83.80  77.63  50.49  54.52  30.78
48015272010  40.37  36.73  51.75  58.86  63.93  78.40  85.80  88.07  80.89  67.51  45.93  41.49
48015272011  37.17  35.82  52.16  56.43  60.87  79.32  90.05  90.64  78.48  64.69  49.53  39.83
48015272012  45.61  39.27  64.81  67.42  73.81  89.26  92.93  89.44  80.85  60.89  55.29  41.63
48015272013  40.28  39.99  51.37  52.41  69.64  83.14  86.40  88.39  77.97  56.75  49.80  36.75
48015272014  41.36  32.13  50.20  59.41  66.99  78.60  86.92  85.26  75.94  68.47  45.66  40.59
48015272015  41.83  44.76  58.89  61.39  61.59  82.18  85.48  86.76  82.63  67.26  49.03  38.86
48015272016  39.58  48.47  55.40  58.46  66.00  87.42  89.87  84.74  77.45  70.57  57.40  35.37
48015272017  35.71  47.84  57.88  60.06  67.15  82.18  91.56  84.04  75.99  62.60  56.50  40.37
48015272018  41.00  37.29  52.65  57.85  71.65  82.38  86.16  83.71  79.48  59.47  45.16  39.81
48015272019  40.60  33.19  41.20  60.03  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48017271895  28.54  31.06  39.87  62.37  63.91  68.07  79.02  80.15  68.40  59.81  43.03  31.91
48017271896  34.83  42.96  39.16  51.37  58.39  81.55  81.25  79.29  63.91  58.91  26.42  43.66
48017271897  39.42  35.02  35.38  51.53  68.52  72.14  78.06  77.72  72.16  53.10  37.83  29.82
48017271898  24.31  39.11  35.46  55.76  57.38  73.20  79.21  80.31  68.25  51.39  37.06  26.28
48017271899  32.00  17.29  29.19  52.12  60.89  72.68  83.68  80.76  72.72  50.13  48.63  31.69
48017271900  36.54  31.24  45.45  51.76  67.93  81.59  82.94  82.17  67.39  56.95  40.91  36.19
48017271901  31.30  31.80  42.84  54.73  70.75  69.19  88.56  82.27  66.78  59.85  47.59  29.84
48017271902  27.54  36.00  42.37  50.54  67.42  74.08  80.38  81.18  69.73  58.82  43.16  32.76
48017271903  33.19  27.23  41.70  52.00  59.16  73.44  80.28  79.93  64.13  58.80  40.98  33.82
48017271904  31.06  37.22  41.76  54.46  61.65  71.37  78.73  79.45  71.31  59.74  49.08  34.65
48017271905  28.51  30.36  47.89  52.18  57.76  71.51  81.01  81.28  74.19  50.67  43.52  31.30
48017271906  32.76  35.51  32.23  55.63  60.85  70.11  81.30  77.74  70.05  55.44  38.26  36.50
48017271907  23.14  39.72  45.90  50.07  56.73  67.98  81.18  78.37  67.12  62.33  43.54  34.95
48017271908  37.31  38.86  41.99  58.93  59.90  67.86  82.36  76.17  71.92  52.56  42.91  26.38
48017271909  31.03  35.64  42.69  48.27  59.40  74.12  83.77  83.84  69.44  58.12  44.85  17.06
48017271910  25.43  25.90  56.41  63.86  65.07  78.73  85.55  79.83  71.10  60.93  44.42  36.41
48017271911  31.69  34.47  51.22  52.14  63.23  77.61  79.74  78.03  70.38  52.41  36.37  28.74
48017271912  27.45  35.69  32.00  51.93  60.22  73.26  77.41  75.81  56.84  50.94  43.97  34.12
48017271913  31.08  26.53  36.72  56.35  61.59  74.34  77.52  81.95  69.57  49.87  44.04  31.35
48017271914  36.95  35.29  46.54  51.19  64.22  73.35  82.11  78.24  70.90  57.67  49.93  25.86
48017271915  32.52  41.52  42.30  61.36  58.96  65.79  74.66  79.34  63.79  61.25  43.92  33.75
48017271916  17.06  36.84  48.04  53.49  57.78  71.33  82.96  77.20  71.33  50.34  37.00  21.40
48017271917  24.15  32.29  34.84  45.43  56.82  71.60  84.38  77.23  69.62  54.90  49.87  32.67
48017271918  25.03  33.55  50.23  44.89  59.86  79.88  77.32  76.12  64.67  58.37  37.18  33.76
48017271919  33.87  32.92  45.82  53.80  66.99  81.86  85.26  81.05  69.49  41.68  33.37  23.41
48017271920  30.24  32.50  37.38  42.26  59.00  70.81  81.86  78.21  69.30  52.83  36.54  31.60
