state_fips_year  jan  feb  mar  apr  may  jun  jul  aug  sep  oct  nov  dec
48011281946  12.56  15.12  25.56  34.43  35.60  46.80  55.29  48.67  41.90  28.02  18.19  12.22
48011281947  10.33   5.14  14.99  28.11  36.79  44.08  54.86  55.13  42.51  35.91  15.42  14.09
48011281948   8.04   4.77  13.75  30.47  39.88  48.67  52.99  52.52  45.97  28.62  18.18   6.42
48011281949  -7.49   0.99  16.47  31.84  40.71  46.02  53.62  52.03  38.03  30.36  26.65   6.15
48011281950  -6.54  15.10  12.70  24.33  34.54  43.92  48.94  48.40  41.38  34.12  16.07  14.27
48011281951   4.84  12.11   9.72  23.23  39.33  42.06  53.74  50.52  38.23  30.60  15.80   2.35
48011281952   5.07  13.23  14.14  30.99  40.06  48.88  51.48  52.12  43.50  27.95  16.43  12.51
48011281953  16.39  13.69  22.14  24.60  35.31  50.61  55.22  52.79  40.12  33.93  23.47  12.63
48011281954   4.30  21.87  12.78  27.70  37.09  47.01  57.36  51.80  41.86  29.68  25.32  15.51
48011281955   8.74   4.77  11.34  29.30  40.24  46.98  55.76  55.31  40.96  32.05   8.55   9.12
48011281956   9.43   6.46  18.10  23.90  40.96  50.79  52.38  49.71  40.82  31.55  17.55  14.40
48011281957  -5.01  11.50  18.73  27.12  40.44  46.65  55.40  54.41  39.88  33.03  20.34  18.52
48011281958  14.68  11.05  18.01  29.14  42.37  45.86  49.24  52.52  41.56  30.43  19.83  11.01
48011281959   6.80   4.69  22.84  26.22  36.55  50.58  51.84  53.46  40.82  28.89  11.71  17.02
48011281960   8.06   4.91  16.61  29.62  37.38  48.24  54.18  50.72  42.17  30.06  19.51  11.62
48011281961  10.35  16.83  23.72  26.17  40.55  49.53  53.40  54.93  36.77  30.58  17.19   7.43
48011281962   3.18  11.28  15.66  30.24  42.03  48.69  51.89  48.94  39.06  33.93  24.40  14.47
48011281963  -3.59  17.47  23.14  29.43  39.16  49.32  54.21  53.69  47.55  37.35  21.67   7.84
48011281964  11.59  11.82  13.19  29.53  40.78  47.05  56.35  48.40  38.30  29.84  14.63   6.75
48011281965  15.12   7.99   6.39  30.49  37.22  48.04  52.79  50.29  33.31  32.43  21.00  16.32
48011281966   2.08   6.66  20.01  25.47  37.18  47.05  58.44  49.44  44.92  30.09  17.58  12.81
48011281967  12.11  12.76  21.43  28.87  34.86  46.83  52.65  50.18  43.92  32.79  18.18   7.48
48011281968   6.28  14.40  23.20  25.41  35.64  46.49  52.14  48.54  40.78  30.83  20.35   4.06
48011281969  -0.04  10.24  14.04  31.62  37.94  43.25  52.90  54.61  44.74  25.79  21.70  13.19
48011281970   4.42  16.18  15.84  25.97  40.05  47.75  53.17  53.20  38.93  26.20  20.48   7.83
48011281971   5.88   9.25  16.39  29.59  37.89  49.82  47.57  53.58  39.94  30.02  21.25   7.20
48011281972   1.29  11.23  22.15  29.25  39.79  50.32  48.90  51.55  38.93  27.64  18.73   3.24
48011281973   6.66  13.48  23.34  26.47  35.56  47.05  52.25  52.20  41.38  32.97  18.16  13.15
48011281974   6.57  17.37  20.43  30.70  36.00  46.35  56.16  46.13  36.66  31.15  21.40  12.49
48011281975   8.11   4.69  16.29  26.04  37.80  46.27  55.90  50.02  37.96  31.15  16.41  15.24
48011281976   8.28  18.03  16.23  32.25  38.35  47.16  55.20  52.03  41.76  26.85  14.04  11.35
48011281977  -0.38  17.06  19.11  32.00  42.98  50.68  53.91  47.82  42.08  32.27  17.87   7.75
48011281978  -1.71   4.15  19.47  32.45  39.78  46.58  52.77  49.10  42.87  29.01  13.30   2.62
48011281979  -8.55   3.87  21.00  28.17  37.06  46.31  54.79  52.29  43.29  33.03  16.03  13.59
48011281980   3.42  13.62  17.31  30.45  39.78  49.19  55.17  50.31  40.71  30.18  21.94  16.23
48011281981  17.35  13.68  22.30  32.86  40.68  47.35  55.40  51.12  42.42  30.20  22.64  11.71
48011281982  -1.97   7.97  19.04  25.38  37.60  45.45  53.26  54.41  41.77  30.02  17.69  12.15
48011281983  16.39  20.68  23.61  25.14  34.83  46.36  55.44  59.11  41.47  32.99  19.94  -6.90
48011281984  12.92  19.26  21.70  26.58  36.63  46.90  54.93  54.79  38.05  27.37  20.25   3.27
48011281985   4.95   5.61  18.97  32.54  41.41  44.91  55.45  48.76  38.75  29.91   5.05   8.53
48011281986  17.58  10.26  28.35  30.56  37.78  52.07  52.84  51.04  41.02  33.58  17.58  14.11
48011281987  14.32  19.27  21.52  34.09  43.90  49.69  54.79  49.10  40.91  28.36  23.94  13.69
48011281988   7.00  11.12  20.34  28.58  41.92  57.38  55.89  51.84  40.42  31.91  21.83  14.05
48011281989  10.87  -0.22  16.34  29.75  38.61  45.01  57.34  52.20  41.59  31.50  22.21   6.35
48011281990  15.51  14.02  21.00  29.68  37.89  48.99  54.01  53.58  47.01  29.71  23.00  -0.22
48011281991   4.73  21.40  22.93  30.79  42.06  51.13  54.72  55.33  43.30  28.18  17.69  16.18
48011281992  15.98  20.95  25.86  30.69  39.79  48.52  49.66  47.53  41.25  32.16  19.36   5.59
48011281993   2.32   3.33  21.76  29.91  40.59  45.64  49.12  48.90  37.15  28.56  14.50  16.16
48011281994  10.29   4.93  23.11  28.81  42.98  49.39  51.57  53.26  44.02  33.40  20.14  17.65
48011281995  15.48  16.59  18.72  27.64  37.22  46.92  52.77  54.50  41.85  31.12  21.07  13.10
48011281996   1.62  12.29  13.80  29.79  37.80  50.50  52.39  52.61  42.51  29.34  14.94   5.29
48011281997   4.14  16.66  20.82  23.45  37.00  51.10  54.46  54.03  44.98  32.45  19.08  15.03
48011281998  10.49  22.91  16.25  30.29  40.50  43.20  56.79  54.36  49.05  33.62  25.75  11.77
48011281999  13.37  21.61  23.43  29.48  38.64  47.79  54.37  53.96  38.05  31.28  27.39  18.48
48011282000  13.12  18.79  24.98  28.78  40.10  46.53  56.30  54.93  42.71  33.40   9.93   3.51
48011282001  14.65   6.30  22.05  31.68  40.12  48.85  57.43  55.33  44.26  30.96  22.68  12.67
48011282002  11.64  14.22  10.99  26.62  35.20  49.24  58.41  50.63  44.69  25.86  22.86  17.04
48011282003  14.22  10.72  18.86  33.57  39.38  46.24  56.44  58.23  40.48  34.11  15.12  16.95
48011282004  10.87  14.52  25.68  31.17  37.71  44.44  54.07  47.98  43.97  32.74  22.57  17.44
48011282005  11.28  18.27  23.83  30.79  37.53  49.08  56.21  50.63  44.71  33.58  24.58  11.37
48011282006  23.90  13.32  21.76  32.61  39.87  49.55  58.59  53.06  39.99  29.05  20.39  15.42
48011282007  10.92   9.95  27.45  28.81  41.97  49.57  59.34  55.51  43.70  33.01  20.73   9.63
48011282008   6.98  10.29  20.16  26.02  37.69  46.47  54.48  52.95  39.70  30.74  24.69   4.10
48011282009  12.06  17.06  17.56  27.82  38.25  46.63  51.03  49.01  44.67  26.02  24.22   3.65
48011282010   9.64   6.71  25.02  30.99  37.04  47.93  53.64  52.59  40.71  35.46  17.40  10.71
48011282011   9.75   5.16  20.95  28.98  37.80  46.78  57.34  53.33  41.70  33.98  19.11  14.63
48011282012  14.07  12.96  29.21  33.35  38.61  51.26  59.99  52.74  43.11  30.34  22.89  10.80
48011282013  10.98  15.17  18.37  23.32  40.10  48.81  55.60  55.89  48.22  29.91  20.43   5.56
48011282014  12.20   5.00  19.04  28.13  39.92  46.72  53.20  53.64  43.21  34.70  14.09  15.93
48011282015  13.03  14.11  25.86  29.66  38.39  53.04  54.03  52.54  47.41  35.96  19.99  14.40
48011282016  14.99  22.14  25.50  32.16  37.85  51.98  56.03  52.34  46.09  35.01  27.27   2.01
48011282017   5.77  17.96  26.96  30.87  38.98  48.54  58.17  50.97  42.96  29.91  23.59  11.35
48011282018  11.03  -0.81  19.17  27.14  43.23  51.31  56.48  50.54  44.82  28.20  20.80  13.32
48011282019  14.63  -2.11  13.96  30.85  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48013281895   2.52   1.26  11.86  26.19  33.17  38.10  45.25  46.56  36.21  27.10  12.94   3.85
48013281896   8.74  11.08  11.88  23.92  32.67  42.84  49.01  45.68  37.06  26.44   8.44  14.16
48013281897   2.79   8.67   8.83  25.25  37.38  42.37  42.46  46.71  40.50  31.89  17.15  -1.16
48013281898  -3.60  12.76  18.16  25.99  37.72  41.52  46.71  45.79  34.88  27.09  13.21  -3.53
48013281899  13.80   0.77  15.96  28.04  32.90  38.57  46.65  43.30  37.36  28.54  18.28   4.33
48013281900  13.03   6.33  19.35  29.84  37.49  45.54  50.94  50.88  40.24  31.59  19.60  14.86
48013281901  10.76   7.25  17.94  27.36  42.40  43.45  51.49  50.95  36.05  33.64  18.45   9.21
48013281902   4.42  13.24  16.61  25.47  36.16  42.10  46.27  47.26  36.59  26.91  16.68   7.25
48013281903   5.67  -3.33  15.75  23.47  33.35  44.56  46.80  46.65  35.22  28.09  14.31   7.92
48013281904   7.74  11.66  18.63  25.56  36.09  40.84  48.63  48.20  37.53  29.37  17.22   7.68
48013281905   9.00   3.13  22.98  25.34  33.39  42.67  49.60  49.48  37.85  23.29  17.37   3.78
48013281906   8.33  11.32   7.99  26.96  34.57  39.54  48.27  48.79  37.60  27.09  12.99  14.36
48013281907   6.78  17.20  23.34  25.74  33.60  40.03  48.88  45.90  38.70  30.81  16.57   8.64
48013281908   8.55   9.91  16.30  26.19  35.40  41.16  49.82  47.73  39.67  27.45  16.12   7.36
48013281909  10.78   9.93  16.25  21.31  31.66  44.53  49.96  50.04  40.93  28.58  20.93  -1.75
48013281910   3.85   3.42  24.51  28.33  34.12  43.48  50.92  43.99  38.88  30.51  20.59   9.73
48013281911   9.97   6.13  19.71  23.83  35.29  46.08  47.52  45.39  39.25  25.48  13.28   2.88
48013281912   5.67  10.99   6.28  25.93  33.62  42.93  49.41  46.83  35.67  27.77  21.02   8.65
48013281913   5.07   0.72  12.06  27.75  37.72  44.69  49.98  50.05  38.82  26.64  20.44   4.23
48013281914  11.59   8.80  16.84  28.44  37.06  43.14  50.72  47.12  37.20  31.24  18.19   0.18
48013281915   5.63  15.12  15.91  33.01  34.48  39.22  45.79  46.71  38.25  29.97  18.97   9.99
48013281916  -2.15  10.81  19.99  26.67  31.05  39.36  49.37  46.06  34.68  26.17  10.67   2.32
48013281917   0.27   8.08   7.48  21.38  32.16  39.00  50.49  43.66  39.85  25.03  21.31  16.84
48013281918   2.44   9.28  21.70  22.82  33.12  47.61  48.81  46.60  39.97  32.27  13.62   9.66
48013281919   7.16   8.80  17.76  26.53  35.58  43.75  51.78  47.77  41.81  22.01  11.08   0.45
48013281920  10.89  10.40  14.79  21.81  35.92  41.29  48.85  46.29  39.96  28.56  12.69   8.06
48013281921  10.08  13.14  20.66  24.06  38.05  47.03  50.49  47.71  36.12  31.01  19.99   8.64
48013281922  -3.75   2.23  13.62  23.00  35.49  43.54  48.09  51.85  38.70  27.73  14.22   9.75
48013281923  13.15   1.09  11.32  24.60  36.50  42.46  54.32  48.42  39.65  26.78  17.82   6.08
48013281924  -0.26  14.49  10.90  24.75  33.73  40.93  46.69  44.69  36.28  30.92  18.70   2.39
48013281925   8.40  18.82  20.16  29.03  37.08  43.45  50.50  47.61  40.55  24.44  16.56  14.88
48013281926   4.53  15.82  17.29  28.54  38.48  44.46  50.81  48.76  34.41  31.39  23.31   6.87
48013281927   7.52  12.72  15.22  24.22  33.66  44.42  48.36  45.81  39.90  30.69  23.02   1.20
48013281928  10.87   6.96  16.25  22.03  39.09  40.73  48.69  44.38  36.63  27.77  17.15   0.63
48013281929   0.07  -0.02  15.78  23.86  31.21  40.84  51.19  51.80  38.32  28.71   8.64  15.51
48013281930 -10.70  20.08  15.57  31.01  35.15  40.82  50.97  52.12  38.89  27.77  14.09   6.57
48013281931   6.57  13.62  15.39  25.50  33.64  45.73  50.72  48.58  39.70  30.56  12.36   2.71
48013281932  -2.31   9.48  12.78  26.51  36.18  43.90  50.23  48.07  37.00  25.72  20.25  -1.43
48013281933   8.44   0.36  17.15  22.39  32.65  46.24  50.92  47.17  40.51  30.54  20.64  18.55
48013281934  14.13  16.61  23.27  28.31  39.79  43.56  50.43  48.43  35.74  32.18  18.91  11.26
48013281935  10.17  11.89  15.75  23.47  33.60  42.87  50.25  46.35  38.79  27.16  12.63   7.79
48013281936   4.62  -1.59  15.26  24.94  37.44  46.44  54.61  49.42  37.11  28.87  13.93  12.25
48013281937 -10.46   7.66  15.66  23.97  36.41  42.98  51.82  49.42  40.33  30.61  19.65  11.10
48013281938   9.82  10.56  18.28  25.97  34.95  45.19  49.77  46.72  42.66  32.41  13.21  12.02
48013281939  12.16  -1.48  17.83  27.90  37.72  41.31  49.78  45.91  39.87  30.29  15.94  15.82
48013281940   1.87  12.76  20.41  28.11  35.98  43.56  50.88  48.24  44.08  32.25  11.28  11.75
48013281941   6.28  10.67  17.64  26.29  37.02  43.36  49.89  50.45  35.80  28.35  18.52  13.14
48013281942   1.94   0.12  12.06  28.24  32.68  39.65  48.13  46.71  38.19  29.03  16.34  10.80
48013281943   8.71  12.88   8.42  31.66  31.98  39.97  47.12  48.94  37.87  29.21  18.61   9.48
48013281944   3.74   4.01  12.49  25.54  35.47  40.68  46.17  43.41  36.43  29.03  13.95   1.00
48013281945   7.54  10.98  15.49  20.23  34.95  39.76  47.12  47.98  36.73  30.47  15.66   5.31
48013281946   7.16   9.91  19.62  28.44  31.80  42.06  49.68  46.40  37.78  29.55  16.41  15.91
48013281947   4.96   9.93  16.47  23.83  35.83  39.67  48.67  48.04  39.96  32.68  11.86  10.53
48013281948   5.97   7.16  11.91  25.57  34.77  44.92  48.06  46.99  42.01  28.72  15.89   6.37
48013281949  -8.07   3.45  18.86  29.46  37.40  42.71  48.09  47.97  38.82  26.20  25.66   7.95
48013281950   3.76  14.83  16.05  24.87  30.06  39.96  46.11  44.19  38.16  32.36  17.35  17.17
48013281951   5.74  11.71  13.41  23.36  35.28  37.24  48.43  47.19  35.24  28.45  14.72   6.60
48013281952   5.77   8.76  11.64  28.08  35.92  43.65  48.25  48.04  40.86  29.77  11.19  12.18
48013281953  18.05  11.77  19.04  22.44  31.95  43.21  51.64  48.36  39.99  31.91  22.77  12.81
48013281954  13.39  19.72  12.51  27.82  35.60  42.19  52.77  46.00  39.52  27.66  23.27  10.42
48013281955   7.57   5.74  11.16  23.40  34.95  41.81  49.87  49.98  39.02  30.34  12.38  10.81
48013281956  10.13   1.90  16.00  25.11  37.85  44.83  48.90  45.99  38.52  30.70  13.57  12.22
48013281957   0.54  16.21  18.54  23.76  37.24  43.21  50.18  49.60  37.24  31.39  13.86  16.41
48013281958   9.50  17.42  14.63  25.27  39.49  43.83  46.13  49.66  39.65  28.89  17.67  15.08
48013281959   7.05   7.50  17.98  25.43  32.43  45.79  48.13  48.34  39.20  28.02  12.49  12.76
48013281960   6.22   5.34  16.86  27.18  34.88  44.53  50.65  45.72  40.64  30.34  17.10   7.20
48013281961   8.55  16.36  19.92  23.81  36.41  46.92  49.89  50.81  34.86  27.23  11.84   6.04
48013281962  -2.92  11.86  15.10  28.26  36.90  41.90  47.23  45.50  37.76  31.89  21.11  13.44
48013281963  -4.43  18.43  17.17  25.41  36.63  43.74  49.06  49.26  43.81  34.72  21.27   7.43
48013281964   6.89   5.38   9.72  25.45  35.42  42.31  51.33  45.37  36.36  28.89  17.06  10.00
48013281965  14.45   8.51   4.77  28.81  33.15  42.49  50.22  46.51  31.95  31.73  22.42  12.81
48013281966   7.92   8.40  16.74  22.32  35.78  41.83  52.21  46.60  43.50  26.83  19.54  10.99
48013281967  12.79  12.45  20.08  23.90  33.42  42.28  49.50  47.39  41.54  30.31  16.18   3.76
48013281968   5.49  12.52  20.35  21.09  31.64  42.35  48.18  45.55  36.99  28.49  15.69   4.82
48013281969  10.92  12.29  11.39  28.76  36.59  40.39  48.83  49.75  41.50  24.04  18.03  12.04
48013281970  10.22  15.58  14.05  20.82  34.65  43.61  49.75  50.14  34.75  23.79  17.89   8.87
48013281971  12.51  11.41  14.99  23.81  34.34  43.93  47.44  50.95  35.47  26.85  14.88   7.36
48013281972   6.12  12.72  22.55  25.34  33.37  45.10  46.38  47.84  36.39  28.92  15.91   1.54
48013281973   0.09   2.53  13.64  21.06  33.22  43.47  48.78  48.22  38.19  31.21  18.50  14.16
48013281974   4.21  12.40  19.20  26.47  32.56  43.92  50.00  43.65  34.45  30.29  19.24   8.06
48013281975   7.48   5.81  16.43  20.80  31.32  39.47  51.15  44.62  35.96  28.54  13.80  12.06
48013281976   6.67  12.96  14.41  26.24  36.28  40.77  50.85  45.93  40.05  26.01  18.05  12.13
48013281977   3.16  14.56  14.47  27.77  34.86  47.30  49.44  46.80  38.88  29.79  16.77  11.82
48013281978   6.33   8.67  20.88  27.81  32.95  41.85  47.71  44.42  38.41  27.68   8.67  -2.56
48013281979 -10.17   6.87  19.04  25.03  34.30  42.04  49.10  48.76  40.51  31.86  11.35  12.76
48013281980   2.30  11.43  18.01  26.49  37.02  42.76  50.32  46.22  40.19  28.51  18.05  20.71
48013281981  15.58  12.25  22.01  29.70  36.68  43.79  49.37  48.16  41.22  27.70  21.40  13.06
48013281982   6.51   9.18  18.23  21.97  33.33  41.50  49.17  50.88  39.36  28.71  16.39   8.96
48013281983  14.72  15.21  22.21  22.87  32.18  42.49  48.16  52.79  39.20  30.51  17.02  -3.41
48013281984   5.77   9.18  17.49  24.39  35.04  41.95  51.75  50.95  35.35  24.84  17.71   6.35
48013281985   3.18   6.08  15.94  27.86  37.62  43.54  51.64  44.98  35.46  26.80   6.89   4.73
48013281986  11.26  12.76  25.48  26.94  32.54  46.44  46.87  47.98  37.27  30.31  17.29   8.58
48013281987   6.17  15.40  18.09  29.05  39.70  44.60  49.35  45.28  38.34  28.38  19.29   7.63
48013281988   4.87  11.89  17.04  28.42  36.01  49.69  51.39  47.35  38.34  33.53  17.76   8.06
48013281989   7.97  -0.08  20.28  27.72  35.40  41.97  52.34  46.78  38.57  30.33  20.08   8.58
48013281990  12.49  10.36  18.99  28.47  32.23  43.41  49.46  48.60  43.95  28.44  20.28  -0.22
48013281991   5.56  18.48  18.25  25.05  35.91  44.08  49.64  49.66  39.88  27.43  13.71   9.99
48013281992   8.98  17.53  23.94  30.74  38.79  44.11  45.63  46.58  38.62  30.65  14.54   4.91
48013281993   3.54   2.41  19.17  25.70  37.08  40.48  43.03  44.60  37.00  28.99  11.95  11.41
48013281994  13.84   7.47  20.32  26.80  38.71  44.28  48.27  49.14  40.64  29.19  14.09  14.52
48013281995   9.54  16.43  19.85  25.20  33.08  41.34  47.53  48.85  39.54  26.74  21.92  12.22
48013281996   6.12  10.87  14.63  26.02  34.65  44.06  49.68  47.64  36.75  28.11  18.88  12.27
48013281997   8.92   9.97  18.84  21.00  34.93  45.16  48.09  49.42  42.49  29.07  16.43   7.66
48013281998  12.29  13.98  15.40  25.93  35.80  39.09  52.21  48.87  44.58  30.60  21.81   9.77
48013281999  14.41  15.87  19.49  24.31  32.68  41.76  48.92  49.06  35.89  29.19  24.53  13.33
48013282000  13.01  17.82  19.60  28.72  37.72  41.56  50.25  50.41  37.85  29.32   6.55   6.64
48013282001   7.00   7.45  19.89  27.57  36.64  43.79  52.18  50.45  41.94  28.65  21.34   9.63
48013282002   7.25   8.53  12.78  25.16  32.81  44.15  52.56  45.27  39.87  23.99  16.27  12.13
48013282003  17.22   6.64  21.43  28.94  35.80  41.38  52.05  51.78  37.78  30.90  12.60  13.35
48013282004   8.80  10.67  22.08  29.08  35.58  42.08  48.36  45.43  39.22  31.19  18.21  13.96
48013282005  14.05  13.28  18.81  26.33  34.25  41.32  50.61  46.63  39.45  32.20  20.46   8.87
48013282006  14.49   8.55  17.49  28.76  35.58  45.09  53.44  47.89  37.90  28.42  19.76  11.71
48013282007   3.15  15.62  24.26  27.25  35.64  44.64  54.32  50.09  40.17  31.03  19.65   5.50
48013282008   3.16  12.38  15.26  20.44  34.05  41.25  50.27  47.89  37.49  29.35  23.88   7.61
48013282009  12.16  14.77  16.61  26.51  35.87  41.68  47.70  45.45  40.95  23.07  19.54   2.35
48013282010   8.15   9.84  20.80  25.84  30.13  42.89  49.26  47.44  38.73  33.12  16.72  13.44
48013282011   9.82   5.54  20.17  23.88  32.16  40.33  51.04  49.03  40.39  32.20  16.38   7.11
48013282012  14.31  10.26  24.82  30.27  35.01  44.62  53.33  49.62  40.93  28.69  23.13  10.31
48013282013   7.32   9.86  18.34  21.78  37.09  44.37  51.67  50.94  43.84  26.92  18.68   6.26
48013282014  11.77   9.21  19.26  25.74  36.63  40.82  50.34  47.75  40.55  32.85  15.39  13.84
48013282015  14.47  15.57  22.98  27.88  35.26  47.32  48.27  48.18  43.14  35.76  16.86   9.12
48013282016  10.27  18.14  21.63  29.88  34.50  46.54  49.35  46.31  40.84  33.04  23.20   4.95
48013282017   3.78  15.93  26.64  27.27  35.29  43.74  51.71  47.41  39.92  27.19  22.96  12.13
48013282018  13.60   7.21  19.65  25.32  38.50  44.10  50.79  47.55  39.94  27.61  16.14   8.82
48013282019   8.20   7.25  14.99  28.92  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48015281895   5.32   4.28  15.51  31.33  37.20  44.87  51.17  51.13  40.10  28.06  14.86  10.81
48015281896  14.02  16.59  14.41  28.33  39.58  49.06  52.83  49.32  39.11  26.74   9.28  19.44
48015281897   6.12  11.91  17.01  28.85  39.79  48.13  51.10  50.70  46.36  31.44  17.98   8.62
48015281898   9.57  16.45  14.05  28.49  38.97  48.56  52.66  53.17  39.06  25.90  12.47   7.61
48015281899   9.16  -5.60  11.73  28.44  36.37  46.24  51.64  50.94  40.80  28.81  21.51  10.33
48015281900  15.78   8.08  20.95  31.80  43.03  52.43  53.49  53.11  43.05  32.02  20.66  17.71
48015281901  11.28   5.04  19.74  30.72  41.68  47.34  57.02  53.51  41.00  32.07  21.16  12.04
48015281902  10.00  15.84  22.26  28.67  41.47  47.59  50.81  52.61  37.74  31.55  19.18  12.02
48015281903  15.96   4.05  19.81  30.36  37.29  47.35  53.35  52.00  38.86  29.39  19.04  15.85
48015281904  10.65  14.20  19.83  28.62  39.47  46.67  50.74  50.58  40.35  32.13  20.66  15.58
48015281905  10.02   4.26  26.49  28.27  38.37  48.94  52.21  52.02  40.64  24.78  20.19  11.17
48015281906  13.46  13.08  10.69  31.91  38.89  45.34  50.34  51.44  43.38  30.67  18.50  20.37
48015281907   7.92  19.00  25.99  25.25  34.27  45.86  53.19  50.76  41.45  30.07  15.13  13.57
48015281908  11.75  12.07  19.85  28.56  35.80  46.51  51.31  49.15  40.46  28.76  16.97  12.67
48015281909   9.28  11.64  20.59  25.41  35.08  49.42  55.58  54.36  42.80  29.50  22.75   3.22
48015281910  11.10   9.03  29.46  33.71  37.87  49.57  54.66  48.96  43.83  31.64  22.50  16.29
48015281911  15.30  13.23  26.24  28.40  39.38  51.51  52.32  50.27  44.71  28.27  16.88  10.40
48015281912   9.39  13.95  10.49  30.36  38.50  45.61  53.85  50.76  37.29  29.48  23.04  13.57
48015281913   9.23   1.85  17.42  30.97  40.21  49.95  52.16  51.71  39.85  28.96  24.31   8.06
48015281914  19.44   9.52  22.23  30.40  40.69  48.87  54.68  51.19  41.20  32.79  21.74   4.06
48015281915   7.70  16.38  16.38  36.48  37.22  44.92  50.47  48.56  41.63  31.87  22.84  13.44
48015281916   1.71  16.39  26.76  28.60  36.72  45.52  55.26  51.04  38.75  29.07  18.05   7.09
48015281917   8.76  13.08  15.87  28.26  35.73  45.07  53.83  47.43  42.17  25.65  26.15  11.43
48015281918   4.05  14.68  26.53  26.46  38.08  51.85  53.04  50.70  39.31  35.40  15.91  16.29
48015281919  17.08  10.76  21.40  30.02  36.14  47.75  56.07  51.49  45.18  25.52  14.92  10.74
48015281920  16.18  14.27  19.74  23.09  39.94  47.84  52.65  49.41  41.18  31.71  18.34  13.73
48015281921  13.06  16.41  23.70  26.80  39.34  50.88  54.27  52.84  41.31  32.40  21.00  15.12
48015281922   5.45  10.08  20.53  29.41  39.65  50.14  51.71  55.80  42.85  29.32  19.22  13.32
48015281923  19.06   7.57  16.43  26.65  39.33  49.08  56.77  51.73  41.49  29.12  23.16  10.72
48015281924   4.95  19.72  13.98  27.68  33.58  46.31  52.05  50.27  40.41  34.79  22.46   5.81
48015281925  11.55  22.77  23.52  33.76  40.82  48.22  54.95  50.76  44.28  24.03  20.34  13.98
48015281926  12.92  22.77  20.35  29.88  40.96  47.73  53.92  51.44  38.86  33.28  22.59  14.32
48015281927  10.45  17.35  20.57  29.05  39.27  48.54  52.84  49.44  41.95  31.08  24.12   6.24
48015281928  16.90  12.51  21.36  26.44  41.94  44.53  52.95  48.97  39.61  31.23  20.30  11.57
48015281929   4.55   5.14  23.52  29.35  37.58  45.75  55.65  53.69  40.57  31.82  15.42  17.08
48015281930  -4.83  22.71  18.63  35.73  37.62  45.66  55.17  55.89  41.23  30.56  20.75  14.45
48015281931  15.30  18.61  18.05  28.80  36.55  52.47  56.08  51.51  45.79  32.92  16.07  12.99
48015281932   7.07  18.27  14.29  32.05  41.22  48.38  55.40  53.33  40.41  27.84  22.89   5.45
48015281933  16.16   6.37  23.34  27.97  38.43  52.79  57.13  52.48  45.66  31.69  23.18  21.69
48015281934  18.63  17.37  23.61  30.74  44.56  50.22  57.65  53.29  36.68  36.12  22.77  16.25
48015281935  15.21  16.59  22.51  27.50  36.46  48.22  56.93  54.18  42.21  28.94  18.81  13.82
48015281936  10.40  -3.08  21.96  28.94  43.14  52.66  58.60  54.19  42.42  30.92  19.08  17.65
48015281937  -3.12  12.63  20.25  29.61  41.22  47.53  54.95  54.88  44.01  32.13  19.89  15.96
48015281938  15.93  14.45  27.12  30.40  39.42  49.42  54.45  54.05  45.72  34.41  18.84  15.58
48015281939  17.38   4.96  22.68  30.63  40.86  46.24  56.08  49.57  44.24  33.55  19.00  20.89
48015281940   7.18  20.89  26.49  31.14  39.13  49.41  56.75  52.00  48.22  35.53  16.66  16.68
48015281941  13.86  18.01  22.01  31.95  42.51  48.40  54.14  53.29  40.08  31.21  22.21  14.18
48015281942   6.19  10.65  21.24  33.60  37.72  48.83  54.25  52.18  40.75  32.40  20.17  18.14
48015281943  12.61  19.27  13.41  35.91  36.63  47.16  54.86  54.27  38.46  28.65  20.73  14.58
48015281944  11.08  12.85  17.13  29.43  40.35  46.81  52.63  52.29  40.24  30.83  20.93   9.57
48015281945  15.75  16.16  22.01  25.84  37.24  44.11  53.94  52.72  38.52  32.59  21.88  10.60
48015281946  16.48  17.71  26.40  35.55  36.54  47.03  55.35  51.40  41.95  31.51  20.34  18.68
48015281947  14.04  12.11  17.22  30.02  38.32  45.30  55.87  54.73  43.50  36.75  16.00  17.60
48015281948  12.87  13.01  16.38  32.43  40.51  49.84  53.98  52.74  46.53  28.83  20.98  12.36
48015281949  -1.64  12.16  21.72  31.33  41.99  48.49  54.88  52.25  40.14  31.08  26.65  13.62
48015281950   7.12  17.87  18.14  26.42  34.84  45.91  51.51  47.30  43.77  32.90  19.56  16.29
48015281951   8.47  16.00  15.19  24.48  40.44  43.11  53.44  51.33  39.74  31.84  17.89  10.38
48015281952  12.45  16.12  17.87  29.28  40.37  51.10  52.34  54.12  42.60  28.26  13.91  15.87
48015281953  23.13  14.58  23.22  25.34  37.04  49.95  56.43  53.29  42.31  31.80  23.72  13.87
48015281954  12.70  22.46  15.13  30.72  38.55  48.07  57.43  52.54  44.96  31.86  24.15  19.36
48015281955   9.73   9.45  16.77  29.26  40.60  46.87  55.11  55.67  42.30  31.93  16.30  15.89
48015281956  13.93  12.18  19.60  25.11  41.97  51.80  54.01  50.59  41.05  31.42  19.98  19.89
48015281957   4.35  18.63  21.74  28.13  40.14  47.34  54.84  53.98  39.31  35.91  20.98  21.69
