state_fips_year  jan  feb  mar  apr  may  jun  jul  aug  sep  oct  nov  dec
48011021926  22.75  29.28  30.74  42.93  54.75  60.44  68.67  66.76  51.80  46.04  28.69  20.16
48011021927  17.85  25.59  31.19  39.00  47.93  58.80  65.62  61.84  55.51  47.95  29.12   8.20
48011021928  21.72  23.18  33.71  38.10  56.32  54.27  66.61  65.37  55.27  43.03  31.80  25.32
48011021929   7.03  11.79  31.60  40.37  48.56  58.73  70.63  69.85  50.76  45.81  26.22  22.53
48011021930   4.15  30.99  28.74  48.88  48.79  59.67  71.65  68.05  56.70  39.29  32.09  25.32
48011021931  25.92  30.38  28.92  43.39  50.81  67.78  72.03  67.03  60.91  45.48  29.88  25.75
48011021932  14.86  24.40  22.42  44.80  53.28  62.53  70.16  67.84  56.34  38.43  33.60  14.72
48011021933  22.41  14.49  32.92  38.95  48.09  68.00  73.45  65.17  58.82  46.29  34.65  24.53
48011021934  26.64  27.91  31.24  43.75  62.01  63.07  72.59  66.56  50.63  48.83  35.76  21.38
48011021935  20.48  29.89  32.22  37.04  44.96  58.64  73.31  67.28  57.42  43.65  26.53  23.04
48011021936  14.61   0.88  29.35  39.85  58.24  67.19  77.40  70.32  59.27  44.28  31.91  22.69
48011021937   1.11  18.28  28.04  40.68  54.03  59.45  69.22  71.92  59.86  46.71  29.43  20.53
48011021938  22.41  22.30  35.08  42.04  49.80  62.82  69.12  69.44  61.39  50.90  27.48  24.03
48011021939  26.20  13.06  31.86  43.20  57.90  59.52  73.47  66.38  59.67  45.16  36.57  31.30
48011021940  11.05  22.48  32.92  39.11  53.56  62.94  72.37  68.07  62.22  50.20  25.74  26.38
48011021941  22.75  25.84  29.97  41.07  56.30  59.79  69.37  66.88  53.62  42.26  34.09  25.45
48011021942  20.62  19.08  31.03  46.51  47.34  56.93  68.18  66.06  53.38  45.55  31.51  24.17
48011021943  14.11  28.74  22.66  47.64  48.16  59.04  69.48  70.12  55.85  47.89  32.14  25.79
48011021944  23.22  19.35  22.41  40.64  54.25  57.15  65.79  65.12  55.92  47.98  29.17  21.11
48011021945  21.76  21.09  32.43  37.87  48.47  54.07  67.77  66.94  53.35  46.90  31.42  18.99
48011021946  25.14  27.88  38.46  49.14  47.16  60.19  69.62  63.72  55.47  38.57  30.42  24.48
48011021947  21.65  18.03  25.79  40.62  50.27  56.12  69.76  70.88  57.56  50.74  25.05  25.36
48011021948  20.70  17.91  26.17  44.82  52.77  59.99  67.01  68.14  61.79  45.48  27.93  17.83
48011021949   4.96  15.04  28.13  46.71  54.09  60.82  69.98  69.67  54.46  42.13  40.15  19.15
48011021950   7.36  27.66  24.44  36.68  46.72  58.84  63.63  64.17  54.39  49.23  28.60  25.77
48011021951  16.20  26.29  22.89  36.82  52.02  54.10  67.37  64.99  51.15  42.96  28.36  13.80
48011021952  18.43  25.07  24.80  46.35  52.61  64.69  67.32  67.15  60.87  45.36  28.92  24.28
48011021953  27.18  23.90  34.16  35.76  46.54  63.23  69.78  67.80  57.76  50.05  36.01  24.21
48011021954  17.82  35.60  24.78  41.63  50.52  60.26  73.83  67.80  57.76  43.45  37.76  26.69
48011021955  19.78  16.83  23.50  44.55  53.33  58.23  71.08  70.65  56.39  47.88  20.70  20.08
48011021956  20.30  20.46  30.99  36.72  52.97  66.99  67.62  64.81  57.52  48.18  28.15  26.19
48011021957   7.57  24.71  30.76  37.92  51.33  58.82  71.35  68.32  54.43  44.01  29.71  30.15
48011021958  27.63  23.00  27.21  39.78  57.97  58.39  63.00  69.13  58.84  46.71  31.89  22.33
48011021959  18.77  18.01  33.82  39.47  49.42  65.41  68.41  70.25  54.28  41.61  23.76  27.90
48011021960  19.44  16.36  29.05  43.30  52.23  61.66  71.40  66.58  57.92  45.75  32.02  23.22
48011021961  22.14  28.74  35.47  39.20  52.54  66.25  68.77  71.38  50.72  44.46  28.89  18.54
48011021962  14.05  21.85  27.93  45.23  53.17  61.12  65.01  65.19  55.15  48.79  36.27  26.20
48011021963   9.25  28.92  36.14  41.05  52.83  62.76  69.58  69.10  61.95  53.20  35.10  18.95
48011021964  22.77  22.66  25.32  41.85  53.56  60.08  71.55  63.70  53.91  46.44  28.11  18.36
48011021965  25.86  20.77  18.00  43.09  50.00  60.28  67.24  65.08  44.80  49.37  34.18  28.02
48011021966  14.86  20.16  34.03  37.13  54.28  61.54  73.54  64.00  59.07  44.24  30.36  23.29
48011021967  23.22  24.89  32.76  42.10  47.10  57.96  67.51  66.52  57.85  46.08  30.27  18.39
48011021968  19.11  25.90  36.81  39.18  47.91  59.72  67.08  63.18  55.69  46.44  31.30  14.92
48011021969  12.51  22.44  25.50  46.08  53.83  55.78  67.84  71.40  61.18  37.17  33.66  23.99
48011021970  15.76  27.99  26.01  35.92  53.33  62.89  69.51  70.25  54.45  40.35  30.07  20.12
48011021971  16.12  20.34  28.22  42.37  51.12  63.05  64.35  70.93  54.09  41.61  31.42  18.72
48011021972  12.87  23.70  35.80  41.58  51.58  63.37  63.84  66.36  54.95  42.24  29.34  14.31
48011021973  19.11  26.49  34.92  38.01  49.91  61.32  67.26  68.85  54.09  47.32  29.10  24.01
48011021974  17.69  29.50  33.66  43.23  49.71  62.83  71.74  61.74  53.02  47.30  32.70  23.99
48011021975  19.02  17.78  27.05  36.72  49.91  58.96  70.84  66.58  54.37  45.82  29.46  26.92
48011021976  19.72  29.55  29.52  44.49  52.88  61.30  69.94  67.62  58.96  41.54  28.06  22.50
48011021977  11.80  28.49  31.48  46.11  56.55  65.46  69.44  62.74  57.25  46.15  29.97  18.52
48011021978  10.56  15.06  32.16  43.21  50.83  60.96  67.08  65.44  59.50  45.32  24.94  12.87
48011021979   3.78  17.56  32.25  41.27  50.32  61.25  68.95  65.59  61.14  47.01  27.14  27.88
48011021980  16.11  25.27  29.64  45.05  54.10  64.47  71.94  64.54  56.61  44.42  33.69  27.68
48011021981  29.64  25.88  36.73  47.88  52.03  61.05  70.25  66.69  59.20  43.50  36.59  23.11
48011021982  11.61  21.51  31.28  38.71  49.08  57.76  68.32  68.52  54.73  42.40  28.76  22.69
48011021983  27.10  31.89  33.42  36.97  47.62  60.93  71.74  74.08  56.50  46.42  30.83   4.24
48011021984  22.91  30.16  31.86  39.06  50.58  60.53  69.87  70.57  52.30  40.95  32.94  16.99
48011021985  16.50  18.57  31.44  47.05  56.88  59.40  71.56  65.34  52.23  44.02  15.48  19.38
48011021986  28.09  21.58  40.51  42.12  51.49  66.15  67.95  66.94  51.87  45.84  28.98  26.11
48011021987  25.63  30.34  32.23  49.12  57.06  64.72  69.76  63.34  56.34  43.65  36.55  25.65
48011021988  19.54  23.81  33.26  44.89  56.75  73.18  72.39  69.06  56.03  46.90  32.59  26.33
48011021989  24.21  11.35  28.85  42.12  52.16  59.67  72.12  68.09  57.36  45.21  33.78  17.06
48011021990  26.53  25.32  33.33  42.64  49.95  63.37  68.54  68.83  62.82  44.98  36.82  13.57
48011021991  16.21  33.13  35.85  41.99  53.33  64.09  69.98  70.65  57.40  42.96  27.54  27.90
48011021992  28.47  34.36  39.27  44.62  55.17  61.97  62.38  62.55  57.72  46.56  28.89  16.84
48011021993  15.33  15.51  33.87  41.88  53.96  57.22  61.41  62.83  51.51  43.34  26.04  26.29
48011021994  20.89  16.32  36.16  43.09  57.18  63.97  66.87  69.22  60.03  45.05  30.92  28.49
48011021995  26.83  28.78  30.79  38.17  48.20  59.88  67.68  70.32  56.16  43.07  32.52  25.72
48011021996  14.07  24.89  24.53  42.85  48.18  64.18  67.95  69.04  55.89  43.57  24.62  17.01
48011021997  15.84  26.69  34.27  35.53  50.74  64.40  67.93  67.57  60.03  47.05  30.92  26.11
48011021998  22.06  32.58  27.75  43.81  55.02  55.81  71.24  69.13  64.24  45.64  35.35  24.60
48011021999  24.80  33.46  37.22  40.84  50.77  60.66  69.31  68.94  53.10  47.05  42.31  30.00
48011022000  24.64  30.65  37.62  42.76  53.49  60.91  72.03  71.60  59.20  46.92  20.71  15.80
48011022001  25.65  17.02  33.33  44.06  54.00  62.22  71.96  71.80  60.24  45.05  37.51  25.00
48011022002  23.99  27.46  22.91  40.55  49.03  65.23  75.09  66.49  58.82  37.96  34.54  28.87
48011022003  25.95  22.03  31.41  46.83  51.66  58.66  73.27  74.05  55.36  49.24  26.71  27.79
48011022004  22.28  26.65  38.08  45.54  52.07  58.48  68.83  63.59  58.75  46.69  35.08  28.80
48011022005  22.68  30.51  36.05  43.93  49.55  62.78  72.61  66.58  60.73  47.03  36.27  21.15
48011022006  34.07  24.55  33.62  46.87  54.41  65.41  75.40  68.83  54.10  41.97  32.83  27.77
48011022007  22.35  21.25  40.86  41.23  55.45  64.00  74.82  70.36  59.43  47.07  34.02  20.77
48011022008  19.13  22.86  32.45  40.06  48.96  59.38  69.51  68.40  54.82  44.53  36.21  16.41
48011022009  23.34  28.26  31.59  39.79  52.66  58.57  65.86  64.13  60.62  36.03  38.17  14.22
48011022010  21.38  19.65  37.42  43.25  48.40  60.49  68.29  68.97  57.40  50.58  28.90  22.26
48011022011  20.10  17.37  32.58  40.73  47.86  60.24  71.96  69.87  58.64  47.61  32.00  26.04
48011022012  25.93  24.33  44.71  47.89  52.92  67.69  76.06  69.46  60.53  42.87  36.66  23.14
48011022013  22.51  26.46  31.73  35.91  53.20  61.97  70.05  70.07  62.29  40.41  32.85  17.69
48011022014  23.61  16.07  31.28  41.68  52.05  59.36  68.23  67.35  57.45  48.74  26.44  26.64
48011022015  25.21  26.29  40.15  43.77  49.10  65.21  68.72  68.05  63.34  49.24  32.00  24.78
48011022016  25.66  33.40  38.86  44.17  52.34  68.68  72.05  67.48  58.95  49.42  40.71  13.41
48011022017  17.29  29.53  39.74  43.18  52.50  63.91  74.64  66.58  57.16  43.93  35.22  21.65
48011022018  22.53  12.81  30.99  39.65  56.98  64.20  69.69  65.86  58.50  41.09  30.60  24.28
48011022019  24.51   9.00  25.36  42.55  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48013021895  14.85  14.92  23.94  40.84  45.91  52.09  60.30  61.70  51.19  41.22  24.60  14.32
48013021896  20.44  23.61  23.88  35.47  44.49  59.38  63.03  60.94  50.23  40.69  19.49  25.20
48013021897  16.23  19.35  21.40  36.57  52.84  59.72  62.64  61.45  55.06  43.47  29.88  13.98
48013021898  11.44  25.32  26.69  41.79  48.65  58.06  63.23  64.92  54.03  39.22  26.87  11.75
48013021899  22.89  11.84  24.85  39.92  45.73  54.59  64.63  61.07  53.94  38.73  32.32  16.66
48013021900  23.77  19.83  32.67  40.24  51.67  61.65  64.56  64.06  51.44  41.49  28.85  22.55
48013021901  18.39  18.70  28.00  38.03  54.32  54.99  68.63  64.83  49.32  44.51  30.27  17.13
48013021902  14.16  23.86  28.17  35.73  48.29  55.72  60.76  62.15  52.09  40.41  27.43  16.70
48013021903  17.11   9.77  26.92  36.19  44.15  56.93  62.08  63.48  49.19  42.26  26.64  19.00
48013021904  17.51  21.31  27.37  38.19  47.48  54.50  62.22  62.44  52.92  42.44  32.95  19.42
48013021905  17.64  16.12  33.57  36.91  43.99  56.37  63.68  63.82  53.98  34.68  29.68  15.40
48013021906  18.57  22.46  20.68  38.57  45.63  52.36  62.62  61.70  51.21  39.02  24.28  24.08
48013021907  15.76  28.20  33.10  36.95  44.55  52.88  63.48  60.42  52.18  44.51  28.08  19.20
48013021908  20.19  22.26  27.90  41.41  46.44  52.68  63.88  60.17  54.09  38.55  27.66  17.08
48013021909  21.42  22.28  27.28  33.48  44.02  57.79  64.56  64.35  53.04  41.88  31.30   8.11
48013021910  13.78  15.03  38.32  44.02  48.70  59.56  66.11  60.75  53.64  43.95  31.64  21.06
48013021911  19.63  17.31  32.22  36.30  47.97  60.15  61.75  60.35  52.90  37.08  23.25  13.24
48013021912  16.02  21.25  18.63  36.43  45.05  56.16  62.06  59.34  44.85  37.99  30.42  18.37
48013021913  14.88  12.90  23.32  40.01  48.99  57.38  61.97  64.00  52.09  36.54  29.64  15.78
48013021914  21.31  19.36  28.78  38.41  49.33  56.05  64.42  61.16  52.02  42.31  32.23  11.93
48013021915  16.56  25.72  27.99  45.55  45.23  51.53  59.74  61.27  49.33  43.75  29.07  19.54
48013021916   7.66  22.60  31.55  38.50  43.32  54.19  64.40  60.17  51.24  37.18  23.07  11.14
48013021917  10.35  19.29  18.88  31.86  42.51  53.35  65.79  59.14  53.74  39.40  34.00  24.66
48013021918  13.69  20.12  33.78  33.44  45.37  62.26  63.25  60.58  51.93  44.20  24.35  19.83
48013021919  20.37  19.96  30.40  38.88  50.22  60.39  67.42  63.57  55.00  30.70  21.02  12.49
48013021920  20.53  20.82  25.12  30.69  46.49  54.79  64.38  60.84  53.06  38.91  23.58  17.46
48013021921  19.72  25.09  32.72  35.55  48.63  59.88  65.84  62.53  51.22  45.54  31.41  18.68
48013021922   7.70  13.03  25.38  32.70  46.90  59.94  63.23  65.88  55.17  41.76  23.49  19.06
48013021923  22.50  13.95  23.56  36.36  48.81  56.12  67.64  62.28  52.88  35.28  27.54  16.74
48013021924  11.14  25.03  20.48  35.76  46.35  55.72  62.82  61.66  51.17  41.23  29.19  11.93
48013021925  18.25  28.98  32.50  40.89  50.16  56.05  64.96  61.47  52.68  34.27  25.57  23.43
48013021926  15.15  25.75  28.15  41.20  50.11  58.86  64.44  62.26  48.69  43.41  32.07  16.86
48013021927  17.55  23.34  27.18  35.78  45.55  57.13  63.14  58.84  51.96  43.70  33.35  12.02
48013021928  21.04  19.65  29.75  35.13  51.33  52.20  63.37  60.30  52.54  40.10  25.56  11.19
48013021929  10.09  11.01  26.73  34.41  44.98  55.62  66.27  65.88  49.26  41.74  19.71  25.48
48013021930   1.27  29.70  26.51  44.78  46.44  55.85  65.84  63.03  52.66  38.75  27.37  17.82
48013021931  18.57  26.20  28.22  38.07  46.42  60.39  66.92  63.19  54.39  42.21  24.10  13.44
48013021932   8.28  20.53  23.86  38.01  48.61  57.06  65.52  63.39  53.37  38.14  31.24   8.58
48013021933  18.66  12.65  29.89  33.98  44.47  62.49  67.24  60.78  54.75  45.59  33.08  29.43
48013021934  24.75  28.33  35.85  41.77  55.67  57.42  66.40  63.73  49.66  45.63  30.87  20.84
48013021935  21.81  24.82  27.84  35.20  43.11  57.11  66.78  62.83  54.12  41.34  23.34  19.56
48013021936  16.12  10.58  27.48  37.62  52.84  60.62  68.14  63.57  52.63  40.95  26.74  21.72
48013021937   0.21  19.38  27.12  35.92  50.11  55.58  64.99  65.14  55.15  43.83  28.62  20.21
48013021938  20.07  22.48  28.99  38.25  46.20  58.96  63.82  62.10  56.52  44.13  22.15  21.69
48013021939  21.72  10.47  30.33  42.01  51.91  54.72  65.88  62.29  54.81  43.11  31.73  27.64
48013021940  12.90  23.43  33.13  39.29  51.04  60.42  67.08  64.63  56.95  44.83  21.88  21.25
48013021941  17.67  23.22  28.35  36.95  50.79  56.73  64.35  62.94  48.38  39.29  29.68  23.16
48013021942  12.60  12.69  24.57  40.69  44.60  54.34  64.76  62.76  52.38  41.50  26.82  20.79
48013021943  18.99  25.14  21.69  44.47  44.89  53.65  63.99  64.09  54.10  43.23  30.06  19.92
48013021944  14.02  16.29  23.54  36.45  48.72  53.29  61.95  60.73  52.00  43.88  25.97  14.99
48013021945  18.54  21.78  27.39  31.03  47.88  51.49  63.12  62.13  49.05  44.73  25.99  15.69
48013021946  18.82  22.96  32.36  43.36  43.97  56.84  65.57  61.79  51.98  37.38  26.15  26.10
48013021947  16.23  22.10  28.96  35.83  49.39  51.28  64.49  62.65  54.57  45.46  20.88  20.01
48013021948  16.30  17.78  23.27  38.17  49.05  57.92  63.75  63.09  56.98  42.66  25.61  16.34
48013021949   2.19  15.26  29.39  43.12  49.28  55.31  63.90  63.43  53.31  36.16  38.05  18.68
48013021950  14.09  26.73  27.19  37.17  41.95  54.36  60.13  59.92  50.56  45.99  27.61  27.55
48013021951  16.75  24.13  25.41  36.18  47.57  49.93  63.41  61.11  50.02  39.25  25.95  17.08
48013021952  16.70  21.04  22.84  41.04  48.94  58.57  63.41  62.78  56.80  45.46  23.16  21.99
48013021953  28.56  23.04  31.60  33.98  43.12  57.72  67.24  63.10  55.74  44.80  33.73  22.64
48013021954  23.76  32.07  23.41  40.98  48.87  55.99  68.29  62.37  55.33  41.02  35.08  21.83
48013021955  18.46  16.29  22.66  35.96  48.81  54.90  65.34  65.05  53.29  44.65  23.00  20.68
48013021956  19.74  14.02  28.53  37.63  50.58  61.00  64.09  60.78  54.97  44.42  25.34  23.23
48013021957  11.88  28.56  30.47  34.00  47.17  55.47  64.76  63.95  51.13  42.10  22.91  26.67
48013021958  20.91  29.07  24.75  35.98  53.26  57.40  60.60  64.53  54.55  43.97  28.36  24.53
48013021959  18.30  18.23  28.98  38.03  44.51  60.48  64.18  63.45  51.48  39.90  24.91  24.22
48013021960  15.82  16.14  29.08  40.08  48.85  59.13  66.02  61.45  55.02  42.31  26.92  18.27
48013021961  19.92  26.55  31.41  36.54  48.85  61.14  64.92  65.19  46.60  38.84  21.70  15.80
48013021962   8.13  21.56  25.92  41.70  48.70  55.85  62.10  61.20  53.38  45.50  32.99  25.14
48013021963   8.08  30.04  29.03  36.55  49.80  56.50  64.89  63.77  57.31  48.38  32.20  18.34
48013021964  17.29  17.35  21.54  36.21  48.09  53.89  67.33  60.46  51.78  43.66  27.81  19.42
48013021965  24.31  20.57  17.74  39.65  44.55  54.72  64.17  60.76  43.39  46.60  33.87  23.14
48013021966  18.55  19.87  29.84  35.26  51.06  56.14  68.02  61.56  56.03  39.43  30.56  20.71
48013021967  22.64  23.74  31.44  36.14  44.92  52.88  63.90  63.05  54.91  43.61  27.05  13.91
48013021968  16.57  23.47  31.84  33.48  44.13  55.81  63.68  58.51  51.19  42.33  26.44  15.42
48013021969  21.63  22.93  23.92  41.54  51.60  52.18  64.76  66.02  56.66  34.05  29.62  22.93
48013021970  20.70  28.76  25.45  31.12  48.34  57.34  64.92  65.89  48.60  36.91  28.26  19.04
48013021971  22.15  22.64  27.21  36.10  46.56  58.10  62.38  66.25  48.69  37.53  24.67  17.49
48013021972  16.56  24.12  35.67  38.03  46.22  58.86  61.36  61.95  50.83  40.37  24.53  11.50
48013021973  10.58  14.77  23.86  31.28  46.51  57.88  62.73  63.52  49.87  43.90  27.84  23.68
48013021974  15.06  23.92  31.37  38.50  46.74  59.95  65.98  59.41  50.56  43.57  29.64  18.32
48013021975  17.98  18.75  27.37  31.39  43.27  52.54  65.86  60.37  51.66  41.43  25.97  22.39
48013021976  17.82  24.17  26.62  38.53  49.57  54.90  66.65  60.62  53.91  39.56  30.07  23.50
48013021977  14.86  27.50  26.26  40.96  47.68  62.33  64.54  60.37  53.74  43.25  28.17  22.50
48013021978  16.34  19.58  33.04  39.94  44.35  56.43  63.50  59.70  53.06  43.23  20.14   8.69
48013021979   0.82  18.12  29.79  38.10  46.96  57.25  64.81  61.95  57.22  45.28  22.78  24.17
48013021980  13.01  22.41  28.49  39.45  47.77  58.01  65.97  60.80  54.55  42.08  28.72  31.23
48013021981  27.09  25.18  34.02  42.87  47.21  58.26  64.98  63.54  56.43  39.11  33.46  24.28
48013021982  18.88  22.23  30.85  35.33  46.08  54.59  63.63  65.93  50.67  39.40  26.38  18.16
48013021983  24.80  25.47  32.20  33.28  43.52  55.36  63.64  67.05  54.30  43.72  26.37   5.88
48013021984  16.02  20.44  27.82  35.49  48.90  56.05  66.25  64.94  49.44  37.67  29.37  17.96
48013021985  14.32  18.32  29.05  42.13  51.73  58.10  66.11  61.12  48.09  40.42  16.99  15.64
48013021986  22.21  23.27  38.23  39.52  46.54  61.81  62.15  63.45  49.41  41.61  27.61  19.36
48013021987  16.47  25.81  29.08  44.58  51.89  59.43  63.34  60.33  54.68  43.43  29.71  18.43
48013021988  16.48  24.71  28.80  42.46  50.22  66.00  68.14  64.17  52.68  47.73  27.61  19.20
48013021989  19.15  11.50  32.77  41.61  48.60  55.98  67.95  62.01  52.63  41.95  31.28  19.76
48013021990  22.93  22.87  31.35  41.09  45.70  58.39  64.00  63.82  58.46  41.47  30.74  11.32
48013021991  16.65  30.25  30.56  36.32  46.90  57.97  65.17  64.89  53.78  41.56  24.10  20.43
48013021992  20.43  29.21  36.01  44.40  52.29  57.33  59.76  62.13  53.80  44.80  24.98  14.97
48013021993  14.16  14.29  30.99  37.72  49.98  52.95  57.87  59.58  51.19  41.14  22.71  21.51
48013021994  24.03  19.65  33.21  40.23  53.26  59.88  64.58  65.34  55.90  39.81  24.22  24.48
48013021995  19.98  27.14  30.81  36.50  43.50  53.98  62.69  65.25  53.20  39.20  32.32  23.25
48013021996  17.06  23.13  27.32  38.93  46.27  59.88  65.84  64.27  51.03  41.02  29.48  21.25
48013021997  18.81  21.40  32.02  33.69  48.90  59.18  63.10  63.05  55.18  41.97  28.06  18.01
48013021998  22.08  24.53  27.25  38.26  49.03  50.79  67.01  64.06  58.06  42.08  31.17  20.46
48013021999  24.75  26.85  33.46  35.22  45.41  55.35  64.92  64.13  49.95  44.11  37.67  24.80
48013022000  23.76  28.90  32.40  42.22  50.59  57.24  66.87  66.52  52.43  41.76  17.65  18.03
48013022001  18.72  18.55  32.04  40.10  51.03  59.23  67.64  66.60  57.34  42.10  32.88  19.85
48013022002  18.37  21.81  25.05  38.79  46.90  59.72  68.63  60.98  54.00  36.34  27.25  21.97
48013022003  27.41  18.25  31.80  42.08  49.26  54.99  69.04  67.08  51.78  45.82  22.55  23.14
48013022004  19.17  21.65  34.72  41.00  48.24  55.36  62.91  59.76  52.72  42.33  29.43  24.58
48013022005  24.48  26.51  31.68  39.31  47.10  55.67  67.14  61.93  54.16  44.42  31.73  19.60
48013022006  25.14  20.25  29.57  42.10  50.47  61.50  69.33  63.55  51.53  40.10  30.88  22.77
48013022007  14.97  26.35  37.17  40.26  50.05  60.53  69.69  65.14  54.28  43.25  31.98  15.39
48013022008  14.11  23.63  27.34  34.66  45.95  55.44  66.58  63.70  51.62  41.83  34.66  18.73
48013022009  23.65  26.80  29.41  37.98  49.35  53.92  62.76  60.96  56.77  33.96  32.27  13.15
48013022010  19.51  20.88  33.21  37.89  42.13  55.99  64.38  62.73  55.58  46.36  27.82  23.31
48013022011  20.08  16.74  31.48  36.09  42.98  54.90  66.42  65.25  55.71  44.11  27.57  18.77
48013022012  24.78  21.69  37.99  44.01  48.67  61.11  68.77  65.75  56.66  40.98  34.02  20.52
48013022013  18.48  21.49  31.01  34.32  49.71  60.22  67.28  66.34  55.44  37.83  30.13  17.38
48013022014  22.89  19.81  31.48  38.91  49.69  55.20  65.57  61.05  54.70  46.22  26.71  23.47
48013022015  25.00  27.03  36.14  40.53  45.97  62.10  62.58  63.57  58.77  48.07  28.04  19.58
48013022016  20.93  29.39  33.35  41.27  46.71  62.74  65.48  62.04  54.01  44.96  35.01  16.05
48013022017  14.02  25.63  37.58  38.80  48.27  58.60  67.37  62.55  52.47  40.03  33.39  22.75
48013022018  24.12  18.75  31.87  39.15  51.08  58.91  66.63  63.03  56.30  40.03  26.96  19.26
48013022019  19.26  17.35  27.43  40.68  NaN  NaN  NaN  NaN  NaN  NaN  NaN  NaN
48015021895  19.08  17.76  30.02  47.30  51.87  59.22  66.15  67.35  59.09  45.36  29.75  23.00
48015021896  27.68  29.75  27.28  42.84  55.78  65.95  69.69  67.78  55.44  44.64  23.90  33.03
48015021897  20.37  24.75  29.88  42.13  57.72  63.63  69.44  66.74  63.70  47.21  33.17  21.54
48015021898  22.60  30.52  28.29  44.11  50.45  65.07  69.67  70.48  57.31  41.23  27.18  20.88
48015021899  22.21   7.11  24.28  42.94  50.16  61.48  68.18  67.14  58.80  42.40  36.86  23.50
48015021900  28.58  20.62  34.27  43.61  57.90  68.70  68.49  70.11  57.92  48.20  34.83  29.14
48015021901  25.86  16.86  32.16  43.18  55.81  60.73  73.69  68.85  55.89  46.96  36.72  23.22
48015021902  22.59  27.25  33.17  42.66  55.44  62.74  65.66  67.95  55.18  47.71  33.33  22.53
48015021903  26.87  14.86  31.41  43.59  50.14  59.81  67.87  67.15  53.71  46.89  33.39  28.26
48015021904  23.05  29.14  35.87  44.55  52.65  60.30  66.63  67.64  58.37  47.80  37.87  28.49
48015021905  20.98  16.39  38.91  39.65  49.39  62.04  65.14  66.99  58.91  40.95  34.74  25.02
48015021906  27.77  28.45  21.99  46.58  52.97  59.92  65.25  66.29  58.26  44.31  30.94  31.84
48015021907  20.62  31.78  40.41  40.24  47.12  60.06  67.59  66.94  56.75  47.64  31.77  26.58
48015021908  25.41  26.65  35.85  46.76  50.07  60.33  66.70  64.60  59.16  43.32  31.15  25.07
48015021909  23.50  25.66  32.58  39.20  49.24  63.52  70.05  70.43  58.91  46.63  36.12  13.64
48015021910  22.32  23.74  46.15  49.41  51.55  64.74  70.18  65.68  59.56  49.51  36.59  28.72
48015021911  28.83  25.43  40.68  43.63  53.65  67.10  67.37  65.30  60.49  41.88  29.80  21.99
48015021912  20.79  23.67  21.13  42.78  52.18  60.13  66.61  64.42  49.50  44.22  36.32  24.98
48015021913  23.27  14.41  29.64  45.73  53.53  63.46  67.57  69.64  55.60  42.31  38.71  18.43
48015021914  29.82  23.13  35.67  43.54  54.48  63.43  70.97  67.08  59.61  48.69  38.55  16.65
48015021915  20.95  27.75  26.02  48.92  49.33  57.51  64.26  63.27  56.05  48.65  35.85  26.67
48015021916  15.49  29.64  40.87  42.58  51.01  60.37  71.31  65.79  56.53  43.21  30.61  18.64
48015021917  20.59  26.15  27.70  40.08  46.83  60.49  70.72  64.08  59.34  42.17  40.98  26.02
48015021918  16.02  27.97  41.63  37.89  52.63  67.68  68.32  66.83  54.19  49.96  29.98  26.17
48015021919  29.71  22.89  34.90  43.30  53.02  64.80  72.01  68.90  60.98  38.70  26.47  23.16
48015021920  28.53  26.15  32.41  33.93  52.36  62.02  68.61  65.12  57.47  47.39  30.40  25.29
48015021921  26.06  29.08  39.85  42.66  52.41  65.16  70.16  68.58  59.07  50.68  34.54  27.30
48015021922  17.98  23.90  35.20  41.70  53.22  66.38  67.44  71.94  62.11  47.84  30.09  23.63
48015021923  30.94  22.37  29.44  41.43  52.43  62.19  70.86  65.98  57.11  40.75  36.70  23.92
48015021924  18.28  31.80  23.86  42.17  48.81  62.82  68.50  68.02  56.48  48.79  36.18  17.62
48015021925  24.30  35.35  38.28  48.38  55.17  62.56  70.25  66.34  59.47  35.78  33.64  25.21
48015021926  22.77  32.95  33.55  44.60  55.45  62.73  68.86  68.27  55.26  48.97  33.66  25.02
48015021927  24.17  29.64  31.91  42.08  53.01  61.38  67.14  63.63  57.42  48.63  37.04  20.37
48015021928  28.83  26.89  35.35  42.37  55.76  57.04  68.07  66.31  56.82  46.17  32.22  23.11
48015021929  17.51  16.97  34.75  41.83  50.90  61.43  70.97  70.38  53.40  46.60  26.04  29.82
48015021930   7.86  34.38  31.44  50.50  49.77  62.46  71.73  68.76  57.51  43.97  34.43  27.19
48015021931  28.96  32.41  31.82  43.66  51.44  68.92  72.84  68.09  62.91  47.89  30.74  27.18
48015021932  19.22  30.92  26.69  45.97  55.49  63.30  71.94  69.94  58.46  43.47  36.70  17.22
48015021933  28.17  20.64  37.17  41.25  51.01  69.69  73.45  67.08  62.22  50.07  37.54  34.30
48015021934  31.42  30.90  38.14  46.00  61.97  66.09  74.50  69.93  54.88  52.70  37.49  28.26
48015021935  29.86  31.35  36.90  39.78  47.23  61.75  73.08  70.43  59.05  46.13  31.12  25.66
48015021936  22.64  11.37  35.69  43.52  58.95  68.27  76.14  70.93  59.50  45.68  32.65  28.74
48015021937   9.70  25.05  32.16  43.48  55.42  61.93  71.13  72.48  61.21  47.91  32.45  26.94
48015021938  27.41  29.26  39.00  44.56  52.09  64.27  70.29  70.92  60.78  50.86  30.74  27.16
