STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00417628,"RIOMEDINA, TX US",1/1/69,0,,
USC00417628,"RIOMEDINA, TX US",1/2/69,0,,
USC00417628,"RIOMEDINA, TX US",1/3/69,0,,
USC00417628,"RIOMEDINA, TX US",1/4/69,0,,
USC00417628,"RIOMEDINA, TX US",1/5/69,0,,
USC00417628,"RIOMEDINA, TX US",1/6/69,0,,
USC00417628,"RIOMEDINA, TX US",1/7/69,0,,
USC00417628,"RIOMEDINA, TX US",1/8/69,0,,
USC00417628,"RIOMEDINA, TX US",1/9/69,0,,
USC00417628,"RIOMEDINA, TX US",1/10/69,0,,
USC00417628,"RIOMEDINA, TX US",1/11/69,0,,
USC00417628,"RIOMEDINA, TX US",1/12/69,0,,
USC00417628,"RIOMEDINA, TX US",1/13/69,0,,
USC00417628,"RIOMEDINA, TX US",1/14/69,0,,
USC00417628,"RIOMEDINA, TX US",1/15/69,0,,
USC00417628,"RIOMEDINA, TX US",1/16/69,0.79,,
USC00417628,"RIOMEDINA, TX US",1/17/69,0,,
USC00417628,"RIOMEDINA, TX US",1/18/69,0,,
USC00417628,"RIOMEDINA, TX US",1/19/69,0,,
USC00417628,"RIOMEDINA, TX US",1/20/69,0,,
USC00417628,"RIOMEDINA, TX US",1/21/69,0,,
USC00417628,"RIOMEDINA, TX US",1/22/69,0,,
USC00417628,"RIOMEDINA, TX US",1/23/69,0,,
USC00417628,"RIOMEDINA, TX US",1/24/69,0,,
USC00417628,"RIOMEDINA, TX US",1/25/69,0,,
USC00417628,"RIOMEDINA, TX US",1/26/69,0,,
USC00417628,"RIOMEDINA, TX US",1/27/69,0,,
USC00417628,"RIOMEDINA, TX US",1/28/69,0,,
USC00417628,"RIOMEDINA, TX US",1/29/69,0.5,,
USC00417628,"RIOMEDINA, TX US",1/30/69,0,,
USC00417628,"RIOMEDINA, TX US",1/31/69,0,,
USC00417628,"RIOMEDINA, TX US",2/1/69,0,,
USC00417628,"RIOMEDINA, TX US",2/2/69,0,,
USC00417628,"RIOMEDINA, TX US",2/3/69,0,,
USC00417628,"RIOMEDINA, TX US",2/4/69,0,,
USC00417628,"RIOMEDINA, TX US",2/5/69,0,,
USC00417628,"RIOMEDINA, TX US",2/6/69,0,,
USC00417628,"RIOMEDINA, TX US",2/7/69,0,,
USC00417628,"RIOMEDINA, TX US",2/8/69,0,,
USC00417628,"RIOMEDINA, TX US",2/9/69,0,,
USC00417628,"RIOMEDINA, TX US",2/10/69,0,,
USC00417628,"RIOMEDINA, TX US",2/11/69,0,,
USC00417628,"RIOMEDINA, TX US",2/12/69,0,,
USC00417628,"RIOMEDINA, TX US",2/13/69,1.8,,
USC00417628,"RIOMEDINA, TX US",2/14/69,1.1,,
USC00417628,"RIOMEDINA, TX US",2/15/69,0,,
USC00417628,"RIOMEDINA, TX US",2/16/69,0,,
USC00417628,"RIOMEDINA, TX US",2/17/69,0,,
USC00417628,"RIOMEDINA, TX US",2/18/69,0,,
USC00417628,"RIOMEDINA, TX US",2/19/69,0,,
USC00417628,"RIOMEDINA, TX US",2/20/69,,,
USC00417628,"RIOMEDINA, TX US",2/21/69,,,
USC00417628,"RIOMEDINA, TX US",2/22/69,0,,
USC00417628,"RIOMEDINA, TX US",2/23/69,0,,
USC00417628,"RIOMEDINA, TX US",2/24/69,0,,
USC00417628,"RIOMEDINA, TX US",2/25/69,0,,
USC00417628,"RIOMEDINA, TX US",2/26/69,0,,
USC00417628,"RIOMEDINA, TX US",2/27/69,0,,
USC00417628,"RIOMEDINA, TX US",2/28/69,0,,
USC00417628,"RIOMEDINA, TX US",4/1/69,0,,
USC00417628,"RIOMEDINA, TX US",4/2/69,0,,
USC00417628,"RIOMEDINA, TX US",4/3/69,0,,
USC00417628,"RIOMEDINA, TX US",4/4/69,0,,
USC00417628,"RIOMEDINA, TX US",4/5/69,0,,
USC00417628,"RIOMEDINA, TX US",4/6/69,0,,
USC00417628,"RIOMEDINA, TX US",4/7/69,0,,
USC00417628,"RIOMEDINA, TX US",4/8/69,0,,
USC00417628,"RIOMEDINA, TX US",4/9/69,0,,
USC00417628,"RIOMEDINA, TX US",4/10/69,0,,
USC00417628,"RIOMEDINA, TX US",4/11/69,0,,
USC00417628,"RIOMEDINA, TX US",4/12/69,0.25,,
USC00417628,"RIOMEDINA, TX US",4/13/69,1.02,,
USC00417628,"RIOMEDINA, TX US",4/14/69,0,,
USC00417628,"RIOMEDINA, TX US",4/15/69,0,,
USC00417628,"RIOMEDINA, TX US",4/16/69,0,,
USC00417628,"RIOMEDINA, TX US",4/17/69,0,,
USC00417628,"RIOMEDINA, TX US",4/18/69,0,,
USC00417628,"RIOMEDINA, TX US",4/19/69,0,,
USC00417628,"RIOMEDINA, TX US",4/20/69,0,,
USC00417628,"RIOMEDINA, TX US",4/21/69,0,,
USC00417628,"RIOMEDINA, TX US",4/22/69,0,,
USC00417628,"RIOMEDINA, TX US",4/23/69,0,,
USC00417628,"RIOMEDINA, TX US",4/24/69,0,,
USC00417628,"RIOMEDINA, TX US",4/25/69,0,,
USC00417628,"RIOMEDINA, TX US",4/26/69,0,,
USC00417628,"RIOMEDINA, TX US",4/27/69,0,,
USC00417628,"RIOMEDINA, TX US",4/28/69,0,,
USC00417628,"RIOMEDINA, TX US",4/29/69,0,,
USC00417628,"RIOMEDINA, TX US",4/30/69,0,,
USC00417628,"RIOMEDINA, TX US",5/1/69,1.2,,
USC00417628,"RIOMEDINA, TX US",5/2/69,0,,
USC00417628,"RIOMEDINA, TX US",5/3/69,0,,
USC00417628,"RIOMEDINA, TX US",5/4/69,2.82,,
USC00417628,"RIOMEDINA, TX US",5/5/69,0.26,,
USC00417628,"RIOMEDINA, TX US",5/6/69,0,,
USC00417628,"RIOMEDINA, TX US",5/7/69,0,,
USC00417628,"RIOMEDINA, TX US",5/8/69,0,,
USC00417628,"RIOMEDINA, TX US",5/9/69,0,,
USC00417628,"RIOMEDINA, TX US",5/10/69,0,,
