STATION,NAME,DATE,PRCP
USC00417628,"RIOMEDINA, TX US",1/1/49,0
USC00417628,"RIOMEDINA, TX US",1/2/49,0
USC00417628,"RIOMEDINA, TX US",1/3/49,0
USC00417628,"RIOMEDINA, TX US",1/4/49,0
USC00417628,"RIOMEDINA, TX US",1/5/49,0
USC00417628,"RIOMEDINA, TX US",1/6/49,0
USC00417628,"RIOMEDINA, TX US",1/7/49,0
USC00417628,"RIOMEDINA, TX US",1/8/49,0
USC00417628,"RIOMEDINA, TX US",1/9/49,0
USC00417628,"RIOMEDINA, TX US",1/10/49,0
USC00417628,"RIOMEDINA, TX US",1/11/49,0
USC00417628,"RIOMEDINA, TX US",1/12/49,0
USC00417628,"RIOMEDINA, TX US",1/13/49,0.5
USC00417628,"RIOMEDINA, TX US",1/14/49,0
USC00417628,"RIOMEDINA, TX US",1/15/49,0.2
USC00417628,"RIOMEDINA, TX US",1/16/49,0
USC00417628,"RIOMEDINA, TX US",1/17/49,0.43
USC00417628,"RIOMEDINA, TX US",1/18/49,0
USC00417628,"RIOMEDINA, TX US",1/19/49,0
USC00417628,"RIOMEDINA, TX US",1/20/49,0
USC00417628,"RIOMEDINA, TX US",1/21/49,0.11
USC00417628,"RIOMEDINA, TX US",1/22/49,0.15
USC00417628,"RIOMEDINA, TX US",1/23/49,0
USC00417628,"RIOMEDINA, TX US",1/24/49,0.25
USC00417628,"RIOMEDINA, TX US",1/25/49,0
USC00417628,"RIOMEDINA, TX US",1/26/49,0
USC00417628,"RIOMEDINA, TX US",1/27/49,0.5
USC00417628,"RIOMEDINA, TX US",1/28/49,0.18
USC00417628,"RIOMEDINA, TX US",1/29/49,0
USC00417628,"RIOMEDINA, TX US",1/30/49,0.06
USC00417628,"RIOMEDINA, TX US",1/31/49,0
USC00417628,"RIOMEDINA, TX US",2/1/49,0
USC00417628,"RIOMEDINA, TX US",2/2/49,0
USC00417628,"RIOMEDINA, TX US",2/3/49,0
USC00417628,"RIOMEDINA, TX US",2/4/49,0
USC00417628,"RIOMEDINA, TX US",2/12/49,0
USC00417628,"RIOMEDINA, TX US",2/13/49,0
USC00417628,"RIOMEDINA, TX US",2/14/49,0
USC00417628,"RIOMEDINA, TX US",2/15/49,0
USC00417628,"RIOMEDINA, TX US",2/16/49,0
USC00417628,"RIOMEDINA, TX US",2/17/49,0
USC00417628,"RIOMEDINA, TX US",2/18/49,0
USC00417628,"RIOMEDINA, TX US",2/19/49,0
USC00417628,"RIOMEDINA, TX US",2/20/49,0
USC00417628,"RIOMEDINA, TX US",2/21/49,0
USC00417628,"RIOMEDINA, TX US",2/22/49,0.8
USC00417628,"RIOMEDINA, TX US",2/23/49,0.17
USC00417628,"RIOMEDINA, TX US",2/24/49,0
USC00417628,"RIOMEDINA, TX US",2/25/49,2.51
USC00417628,"RIOMEDINA, TX US",2/27/49,0
USC00417628,"RIOMEDINA, TX US",2/28/49,0
USC00417628,"RIOMEDINA, TX US",3/1/49,0
USC00417628,"RIOMEDINA, TX US",3/2/49,0
USC00417628,"RIOMEDINA, TX US",3/3/49,0
USC00417628,"RIOMEDINA, TX US",3/4/49,0
USC00417628,"RIOMEDINA, TX US",3/5/49,0
USC00417628,"RIOMEDINA, TX US",3/6/49,0
USC00417628,"RIOMEDINA, TX US",3/7/49,0
USC00417628,"RIOMEDINA, TX US",3/8/49,0
USC00417628,"RIOMEDINA, TX US",3/9/49,0
USC00417628,"RIOMEDINA, TX US",3/10/49,0
USC00417628,"RIOMEDINA, TX US",3/11/49,0
USC00417628,"RIOMEDINA, TX US",3/12/49,0
USC00417628,"RIOMEDINA, TX US",3/13/49,0
USC00417628,"RIOMEDINA, TX US",3/14/49,1.2
USC00417628,"RIOMEDINA, TX US",3/15/49,0
USC00417628,"RIOMEDINA, TX US",3/16/49,0
USC00417628,"RIOMEDINA, TX US",3/17/49,0
USC00417628,"RIOMEDINA, TX US",3/18/49,0
