STATION,NAME,DATE,PRCP
USC00417628,"RIOMEDINA, TX US",1/1/29,0
USC00417628,"RIOMEDINA, TX US",1/2/29,0
USC00417628,"RIOMEDINA, TX US",1/3/29,0
USC00417628,"RIOMEDINA, TX US",1/4/29,0.17
USC00417628,"RIOMEDINA, TX US",1/5/29,0
USC00417628,"RIOMEDINA, TX US",1/6/29,0
USC00417628,"RIOMEDINA, TX US",1/7/29,0
USC00417628,"RIOMEDINA, TX US",1/8/29,0
USC00417628,"RIOMEDINA, TX US",1/9/29,0.31
USC00417628,"RIOMEDINA, TX US",1/10/29,0
USC00417628,"RIOMEDINA, TX US",1/11/29,0
USC00417628,"RIOMEDINA, TX US",1/12/29,0
USC00417628,"RIOMEDINA, TX US",1/13/29,0
USC00417628,"RIOMEDINA, TX US",1/14/29,0
USC00417628,"RIOMEDINA, TX US",1/15/29,0
USC00417628,"RIOMEDINA, TX US",1/16/29,0
USC00417628,"RIOMEDINA, TX US",1/17/29,0
USC00417628,"RIOMEDINA, TX US",1/18/29,0
USC00417628,"RIOMEDINA, TX US",1/19/29,0
USC00417628,"RIOMEDINA, TX US",1/20/29,0
USC00417628,"RIOMEDINA, TX US",1/21/29,0
USC00417628,"RIOMEDINA, TX US",1/22/29,0
USC00417628,"RIOMEDINA, TX US",1/23/29,0
USC00417628,"RIOMEDINA, TX US",1/24/29,0
USC00417628,"RIOMEDINA, TX US",1/25/29,0
USC00417628,"RIOMEDINA, TX US",1/26/29,0
USC00417628,"RIOMEDINA, TX US",1/27/29,0
USC00417628,"RIOMEDINA, TX US",1/28/29,0
USC00417628,"RIOMEDINA, TX US",1/29/29,0
USC00417628,"RIOMEDINA, TX US",1/30/29,0
USC00417628,"RIOMEDINA, TX US",1/31/29,0
USC00417628,"RIOMEDINA, TX US",2/1/29,0
USC00417628,"RIOMEDINA, TX US",2/2/29,0
USC00417628,"RIOMEDINA, TX US",2/3/29,0
USC00417628,"RIOMEDINA, TX US",2/4/29,0
USC00417628,"RIOMEDINA, TX US",2/5/29,0
USC00417628,"RIOMEDINA, TX US",2/6/29,0
USC00417628,"RIOMEDINA, TX US",2/7/29,0
USC00417628,"RIOMEDINA, TX US",2/8/29,0.31
USC00417628,"RIOMEDINA, TX US",2/9/29,0
USC00417628,"RIOMEDINA, TX US",2/10/29,0
USC00417628,"RIOMEDINA, TX US",2/11/29,0
USC00417628,"RIOMEDINA, TX US",2/12/29,0
USC00417628,"RIOMEDINA, TX US",2/13/29,0
USC00417628,"RIOMEDINA, TX US",2/14/29,0
USC00417628,"RIOMEDINA, TX US",2/15/29,0
USC00417628,"RIOMEDINA, TX US",2/16/29,0
USC00417628,"RIOMEDINA, TX US",2/17/29,0
USC00417628,"RIOMEDINA, TX US",2/18/29,0
USC00417628,"RIOMEDINA, TX US",2/19/29,0
USC00417628,"RIOMEDINA, TX US",2/20/29,0.12
USC00417628,"RIOMEDINA, TX US",2/21/29,0
USC00417628,"RIOMEDINA, TX US",2/22/29,0
USC00417628,"RIOMEDINA, TX US",2/23/29,0
USC00417628,"RIOMEDINA, TX US",2/24/29,0
USC00417628,"RIOMEDINA, TX US",2/25/29,0
USC00417628,"RIOMEDINA, TX US",2/26/29,0
USC00417628,"RIOMEDINA, TX US",2/27/29,0
USC00417628,"RIOMEDINA, TX US",2/28/29,0
USC00417628,"RIOMEDINA, TX US",3/1/29,0
USC00417628,"RIOMEDINA, TX US",3/2/29,0
USC00417628,"RIOMEDINA, TX US",3/3/29,0
USC00417628,"RIOMEDINA, TX US",3/4/29,0.33
USC00417628,"RIOMEDINA, TX US",3/5/29,0
USC00417628,"RIOMEDINA, TX US",3/6/29,0
USC00417628,"RIOMEDINA, TX US",3/7/29,0
USC00417628,"RIOMEDINA, TX US",3/8/29,0
USC00417628,"RIOMEDINA, TX US",3/9/29,0
USC00417628,"RIOMEDINA, TX US",3/10/29,0
USC00417628,"RIOMEDINA, TX US",3/11/29,0.59
USC00417628,"RIOMEDINA, TX US",3/12/29,0.05
USC00417628,"RIOMEDINA, TX US",3/13/29,0.35
USC00417628,"RIOMEDINA, TX US",3/14/29,0
USC00417628,"RIOMEDINA, TX US",3/15/29,0
USC00417628,"RIOMEDINA, TX US",3/16/29,0
USC00417628,"RIOMEDINA, TX US",3/17/29,0.06
USC00417628,"RIOMEDINA, TX US",3/18/29,0
USC00417628,"RIOMEDINA, TX US",3/19/29,0.16
USC00417628,"RIOMEDINA, TX US",3/20/29,0.62
USC00417628,"RIOMEDINA, TX US",3/21/29,0
USC00417628,"RIOMEDINA, TX US",3/22/29,0
USC00417628,"RIOMEDINA, TX US",3/23/29,0
USC00417628,"RIOMEDINA, TX US",3/24/29,0
USC00417628,"RIOMEDINA, TX US",3/25/29,0
USC00417628,"RIOMEDINA, TX US",3/26/29,0
USC00417628,"RIOMEDINA, TX US",3/27/29,0
USC00417628,"RIOMEDINA, TX US",3/28/29,0
USC00417628,"RIOMEDINA, TX US",3/29/29,0
USC00417628,"RIOMEDINA, TX US",3/30/29,0
USC00417628,"RIOMEDINA, TX US",3/31/29,0
USC00417628,"RIOMEDINA, TX US",4/1/29,0
USC00417628,"RIOMEDINA, TX US",4/2/29,0
USC00417628,"RIOMEDINA, TX US",4/3/29,0
USC00417628,"RIOMEDINA, TX US",4/4/29,0
USC00417628,"RIOMEDINA, TX US",4/5/29,0
USC00417628,"RIOMEDINA, TX US",4/6/29,0
USC00417628,"RIOMEDINA, TX US",4/7/29,0
USC00417628,"RIOMEDINA, TX US",4/8/29,0.4
USC00417628,"RIOMEDINA, TX US",4/9/29,0
USC00417628,"RIOMEDINA, TX US",4/10/29,0
USC00417628,"RIOMEDINA, TX US",4/11/29,0
USC00417628,"RIOMEDINA, TX US",4/12/29,0
USC00417628,"RIOMEDINA, TX US",4/13/29,0
USC00417628,"RIOMEDINA, TX US",4/14/29,0.54
USC00417628,"RIOMEDINA, TX US",4/15/29,0
USC00417628,"RIOMEDINA, TX US",4/16/29,0
USC00417628,"RIOMEDINA, TX US",4/17/29,0
USC00417628,"RIOMEDINA, TX US",4/18/29,0
USC00417628,"RIOMEDINA, TX US",4/19/29,0
USC00417628,"RIOMEDINA, TX US",4/20/29,0
USC00417628,"RIOMEDINA, TX US",4/21/29,0
USC00417628,"RIOMEDINA, TX US",4/22/29,0
USC00417628,"RIOMEDINA, TX US",4/23/29,0
USC00417628,"RIOMEDINA, TX US",4/24/29,0
USC00417628,"RIOMEDINA, TX US",4/25/29,0
USC00417628,"RIOMEDINA, TX US",4/26/29,0
USC00417628,"RIOMEDINA, TX US",4/27/29,0
USC00417628,"RIOMEDINA, TX US",4/28/29,0
USC00417628,"RIOMEDINA, TX US",4/29/29,0
USC00417628,"RIOMEDINA, TX US",4/30/29,0
USC00417628,"RIOMEDINA, TX US",5/1/29,0
USC00417628,"RIOMEDINA, TX US",5/2/29,0
USC00417628,"RIOMEDINA, TX US",5/3/29,0
USC00417628,"RIOMEDINA, TX US",5/4/29,0
USC00417628,"RIOMEDINA, TX US",5/5/29,0
USC00417628,"RIOMEDINA, TX US",5/6/29,0
USC00417628,"RIOMEDINA, TX US",5/7/29,0
USC00417628,"RIOMEDINA, TX US",5/8/29,0
USC00417628,"RIOMEDINA, TX US",5/9/29,0
USC00417628,"RIOMEDINA, TX US",5/10/29,0
USC00417628,"RIOMEDINA, TX US",5/11/29,0
USC00417628,"RIOMEDINA, TX US",5/12/29,0.67
USC00417628,"RIOMEDINA, TX US",5/13/29,1.27
USC00417628,"RIOMEDINA, TX US",5/14/29,0
USC00417628,"RIOMEDINA, TX US",5/15/29,0
USC00417628,"RIOMEDINA, TX US",5/16/29,0
USC00417628,"RIOMEDINA, TX US",5/17/29,1.33
USC00417628,"RIOMEDINA, TX US",5/18/29,0
USC00417628,"RIOMEDINA, TX US",5/19/29,0
USC00417628,"RIOMEDINA, TX US",5/20/29,0
USC00417628,"RIOMEDINA, TX US",5/21/29,0
USC00417628,"RIOMEDINA, TX US",5/22/29,0
USC00417628,"RIOMEDINA, TX US",5/23/29,0.12
USC00417628,"RIOMEDINA, TX US",5/24/29,0.7
USC00417628,"RIOMEDINA, TX US",5/25/29,1.87
USC00417628,"RIOMEDINA, TX US",5/26/29,0
USC00417628,"RIOMEDINA, TX US",5/27/29,0
USC00417628,"RIOMEDINA, TX US",5/28/29,1.1
USC00417628,"RIOMEDINA, TX US",5/29/29,1.1
USC00417628,"RIOMEDINA, TX US",5/30/29,0.31
