STATION,NAME,DATE,PRCP
USC00416276,"NEW BRAUNFELS, TX US",1/1/19,0.08
USC00416276,"NEW BRAUNFELS, TX US",1/2/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/3/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/4/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/5/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/6/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/7/19,0.24
USC00416276,"NEW BRAUNFELS, TX US",1/8/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/9/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/10/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/11/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/12/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/13/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/14/19,0.1
USC00416276,"NEW BRAUNFELS, TX US",1/15/19,1.47
USC00416276,"NEW BRAUNFELS, TX US",1/16/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/17/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/18/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/19/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/20/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/21/19,2.61
USC00416276,"NEW BRAUNFELS, TX US",1/22/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/23/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/24/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/25/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/26/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/27/19,0.31
USC00416276,"NEW BRAUNFELS, TX US",1/28/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/29/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/30/19,0
USC00416276,"NEW BRAUNFELS, TX US",1/31/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/1/19,0.13
USC00416276,"NEW BRAUNFELS, TX US",2/2/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/3/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/4/19,0.68
USC00416276,"NEW BRAUNFELS, TX US",2/5/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/6/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/7/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/8/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/9/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/10/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/11/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/12/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/13/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/14/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/15/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/16/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/17/19,0.65
USC00416276,"NEW BRAUNFELS, TX US",2/18/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/19/19,0.48
USC00416276,"NEW BRAUNFELS, TX US",2/20/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/21/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/22/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/23/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/24/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/25/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/26/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/27/19,0
USC00416276,"NEW BRAUNFELS, TX US",2/28/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/1/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/2/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/3/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/4/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/5/19,0.16
USC00416276,"NEW BRAUNFELS, TX US",3/6/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/7/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/8/19,0.13
USC00416276,"NEW BRAUNFELS, TX US",3/9/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/10/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/11/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/12/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/13/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/14/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/15/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/16/19,0.08
USC00416276,"NEW BRAUNFELS, TX US",3/17/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/18/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/19/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/20/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/21/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/22/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/23/19,0
USC00416276,"NEW BRAUNFELS, TX US",3/24/19,0.07
USC00416276,"NEW BRAUNFELS, TX US",3/25/19,1
