STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00417628,"RIOMEDINA, TX US",6/1/56,0,,
USC00417628,"RIOMEDINA, TX US",6/2/56,0,,
USC00417628,"RIOMEDINA, TX US",6/3/56,0,,
USC00417628,"RIOMEDINA, TX US",6/4/56,0,,
USC00417628,"RIOMEDINA, TX US",6/5/56,0,,
USC00417628,"RIOMEDINA, TX US",6/6/56,0,,
USC00417628,"RIOMEDINA, TX US",6/7/56,0,,
USC00417628,"RIOMEDINA, TX US",6/8/56,0,,
USC00417628,"RIOMEDINA, TX US",6/9/56,0,,
USC00417628,"RIOMEDINA, TX US",6/10/56,0,,
USC00417628,"RIOMEDINA, TX US",6/11/56,0,,
USC00417628,"RIOMEDINA, TX US",6/12/56,0,,
USC00417628,"RIOMEDINA, TX US",6/13/56,0,,
USC00417628,"RIOMEDINA, TX US",6/14/56,0.05,,
USC00417628,"RIOMEDINA, TX US",6/15/56,0,,
USC00417628,"RIOMEDINA, TX US",6/16/56,0.13,,
USC00417628,"RIOMEDINA, TX US",6/17/56,0,,
USC00417628,"RIOMEDINA, TX US",6/18/56,0.05,,
USC00417628,"RIOMEDINA, TX US",6/19/56,0,,
USC00417628,"RIOMEDINA, TX US",6/20/56,0,,
USC00417628,"RIOMEDINA, TX US",6/21/56,0,,
USC00417628,"RIOMEDINA, TX US",6/22/56,0,,
USC00417628,"RIOMEDINA, TX US",6/23/56,0,,
USC00417628,"RIOMEDINA, TX US",6/24/56,0,,
USC00417628,"RIOMEDINA, TX US",6/25/56,0,,
USC00417628,"RIOMEDINA, TX US",6/26/56,0,,
USC00417628,"RIOMEDINA, TX US",6/27/56,0,,
USC00417628,"RIOMEDINA, TX US",6/28/56,0,,
USC00417628,"RIOMEDINA, TX US",6/29/56,0,,
USC00417628,"RIOMEDINA, TX US",6/30/56,0,,
USC00417628,"RIOMEDINA, TX US",7/1/56,0,,
USC00417628,"RIOMEDINA, TX US",7/2/56,0,,
USC00417628,"RIOMEDINA, TX US",7/3/56,0.45,,
USC00417628,"RIOMEDINA, TX US",7/4/56,0,,
USC00417628,"RIOMEDINA, TX US",7/5/56,0,,
USC00417628,"RIOMEDINA, TX US",7/6/56,0,,
USC00417628,"RIOMEDINA, TX US",7/7/56,0,,
USC00417628,"RIOMEDINA, TX US",7/8/56,0,,
USC00417628,"RIOMEDINA, TX US",7/9/56,0,,
USC00417628,"RIOMEDINA, TX US",7/10/56,0,,
USC00417628,"RIOMEDINA, TX US",7/11/56,0,,
USC00417628,"RIOMEDINA, TX US",7/12/56,0,,
USC00417628,"RIOMEDINA, TX US",7/13/56,0,,
USC00417628,"RIOMEDINA, TX US",7/14/56,0,,
USC00417628,"RIOMEDINA, TX US",7/15/56,0,,
USC00417628,"RIOMEDINA, TX US",7/16/56,0,,
USC00417628,"RIOMEDINA, TX US",7/17/56,0,,
USC00417628,"RIOMEDINA, TX US",7/18/56,0,,
USC00417628,"RIOMEDINA, TX US",7/19/56,0,,
USC00417628,"RIOMEDINA, TX US",7/20/56,0,,
USC00417628,"RIOMEDINA, TX US",7/21/56,0,,
USC00417628,"RIOMEDINA, TX US",7/22/56,0,,
USC00417628,"RIOMEDINA, TX US",7/23/56,0,,
USC00417628,"RIOMEDINA, TX US",7/24/56,0,,
USC00417628,"RIOMEDINA, TX US",7/25/56,0,,
USC00417628,"RIOMEDINA, TX US",7/26/56,0,,
USC00417628,"RIOMEDINA, TX US",7/27/56,0,,
USC00417628,"RIOMEDINA, TX US",7/28/56,0,,
USC00417628,"RIOMEDINA, TX US",7/29/56,0,,
USC00417628,"RIOMEDINA, TX US",7/30/56,0,,
USC00417628,"RIOMEDINA, TX US",7/31/56,0,,
USC00417628,"RIOMEDINA, TX US",8/1/56,0,,
USC00417628,"RIOMEDINA, TX US",8/2/56,0,,
USC00417628,"RIOMEDINA, TX US",8/3/56,0,,
USC00417628,"RIOMEDINA, TX US",8/4/56,0,,
USC00417628,"RIOMEDINA, TX US",8/5/56,0,,
USC00417628,"RIOMEDINA, TX US",8/6/56,0,,
USC00417628,"RIOMEDINA, TX US",8/7/56,0,,
USC00417628,"RIOMEDINA, TX US",8/8/56,0,,
USC00417628,"RIOMEDINA, TX US",8/9/56,0,,
USC00417628,"RIOMEDINA, TX US",8/10/56,0,,
USC00417628,"RIOMEDINA, TX US",8/11/56,0,,
USC00417628,"RIOMEDINA, TX US",8/12/56,0,,
USC00417628,"RIOMEDINA, TX US",8/13/56,0,,
USC00417628,"RIOMEDINA, TX US",8/14/56,0,,
USC00417628,"RIOMEDINA, TX US",8/15/56,0,,
USC00417628,"RIOMEDINA, TX US",8/16/56,0,,
USC00417628,"RIOMEDINA, TX US",8/17/56,0,,
USC00417628,"RIOMEDINA, TX US",8/18/56,0,,
USC00417628,"RIOMEDINA, TX US",8/19/56,0,,
USC00417628,"RIOMEDINA, TX US",8/20/56,3,,
USC00417628,"RIOMEDINA, TX US",8/21/56,0,,
USC00417628,"RIOMEDINA, TX US",8/22/56,0,,
USC00417628,"RIOMEDINA, TX US",8/23/56,0,,
USC00417628,"RIOMEDINA, TX US",8/24/56,0,,
USC00417628,"RIOMEDINA, TX US",8/25/56,0,,
USC00417628,"RIOMEDINA, TX US",8/26/56,0.24,,
USC00417628,"RIOMEDINA, TX US",8/27/56,0,,
USC00417628,"RIOMEDINA, TX US",8/28/56,0,,
USC00417628,"RIOMEDINA, TX US",8/29/56,0,,
USC00417628,"RIOMEDINA, TX US",8/30/56,0,,
USC00417628,"RIOMEDINA, TX US",8/31/56,0,,
USC00417628,"RIOMEDINA, TX US",9/1/56,0.08,,
USC00417628,"RIOMEDINA, TX US",9/2/56,0,,
USC00417628,"RIOMEDINA, TX US",9/3/56,0,,
USC00417628,"RIOMEDINA, TX US",9/4/56,0,,
USC00417628,"RIOMEDINA, TX US",9/5/56,0.11,,
USC00417628,"RIOMEDINA, TX US",9/6/56,0,,
USC00417628,"RIOMEDINA, TX US",9/7/56,0.09,,
USC00417628,"RIOMEDINA, TX US",9/8/56,0,,
USC00417628,"RIOMEDINA, TX US",9/9/56,0,,
USC00417628,"RIOMEDINA, TX US",9/10/56,0,,
USC00417628,"RIOMEDINA, TX US",9/11/56,0,,
USC00417628,"RIOMEDINA, TX US",9/12/56,0,,
USC00417628,"RIOMEDINA, TX US",9/13/56,0,,
USC00417628,"RIOMEDINA, TX US",9/14/56,0,,
USC00417628,"RIOMEDINA, TX US",9/15/56,0,,
USC00417628,"RIOMEDINA, TX US",9/16/56,0,,
USC00417628,"RIOMEDINA, TX US",9/17/56,0,,
USC00417628,"RIOMEDINA, TX US",9/18/56,0,,
USC00417628,"RIOMEDINA, TX US",9/19/56,0,,
USC00417628,"RIOMEDINA, TX US",9/20/56,0,,
USC00417628,"RIOMEDINA, TX US",9/21/56,0,,
USC00417628,"RIOMEDINA, TX US",9/22/56,0,,
USC00417628,"RIOMEDINA, TX US",9/23/56,0,,
USC00417628,"RIOMEDINA, TX US",9/24/56,0.24,,
USC00417628,"RIOMEDINA, TX US",9/25/56,0,,
USC00417628,"RIOMEDINA, TX US",9/26/56,0.09,,
