STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00417628,"RIOMEDINA, TX US",8/1/66,0,,
USC00417628,"RIOMEDINA, TX US",8/2/66,0,,
USC00417628,"RIOMEDINA, TX US",8/3/66,0,,
USC00417628,"RIOMEDINA, TX US",8/4/66,0.8,,
USC00417628,"RIOMEDINA, TX US",8/5/66,0,,
USC00417628,"RIOMEDINA, TX US",8/6/66,0,,
USC00417628,"RIOMEDINA, TX US",8/7/66,0,,
USC00417628,"RIOMEDINA, TX US",8/8/66,0.25,,
USC00417628,"RIOMEDINA, TX US",8/9/66,0,,
USC00417628,"RIOMEDINA, TX US",8/10/66,0,,
USC00417628,"RIOMEDINA, TX US",8/11/66,0,,
USC00417628,"RIOMEDINA, TX US",8/12/66,1.9,,
USC00417628,"RIOMEDINA, TX US",8/13/66,0,,
USC00417628,"RIOMEDINA, TX US",8/14/66,1.7,,
USC00417628,"RIOMEDINA, TX US",8/15/66,0.35,,
USC00417628,"RIOMEDINA, TX US",8/16/66,0,,
USC00417628,"RIOMEDINA, TX US",8/17/66,0,,
USC00417628,"RIOMEDINA, TX US",8/18/66,0,,
USC00417628,"RIOMEDINA, TX US",8/19/66,0,,
USC00417628,"RIOMEDINA, TX US",8/20/66,0,,
USC00417628,"RIOMEDINA, TX US",8/21/66,0,,
USC00417628,"RIOMEDINA, TX US",8/22/66,0,,
USC00417628,"RIOMEDINA, TX US",8/23/66,0,,
USC00417628,"RIOMEDINA, TX US",8/24/66,0,,
USC00417628,"RIOMEDINA, TX US",8/25/66,1.02,,
USC00417628,"RIOMEDINA, TX US",8/26/66,0.21,,
USC00417628,"RIOMEDINA, TX US",8/27/66,0.3,,
USC00417628,"RIOMEDINA, TX US",8/28/66,0,,
USC00417628,"RIOMEDINA, TX US",8/29/66,0,,
USC00417628,"RIOMEDINA, TX US",8/30/66,0,,
USC00417628,"RIOMEDINA, TX US",8/31/66,0,,
USC00417628,"RIOMEDINA, TX US",9/1/66,0,,
USC00417628,"RIOMEDINA, TX US",9/2/66,0,,
USC00417628,"RIOMEDINA, TX US",9/3/66,0,,
USC00417628,"RIOMEDINA, TX US",9/4/66,0,,
USC00417628,"RIOMEDINA, TX US",9/5/66,0,,
USC00417628,"RIOMEDINA, TX US",9/6/66,0,,
USC00417628,"RIOMEDINA, TX US",9/7/66,0.3,,
USC00417628,"RIOMEDINA, TX US",9/8/66,0.3,,
USC00417628,"RIOMEDINA, TX US",9/9/66,0.34,,
USC00417628,"RIOMEDINA, TX US",9/10/66,0,,
USC00417628,"RIOMEDINA, TX US",9/11/66,0.39,,
USC00417628,"RIOMEDINA, TX US",9/12/66,0.3,,
USC00417628,"RIOMEDINA, TX US",9/13/66,0,,
USC00417628,"RIOMEDINA, TX US",9/14/66,0,,
USC00417628,"RIOMEDINA, TX US",9/15/66,0,,
USC00417628,"RIOMEDINA, TX US",9/16/66,0,,
USC00417628,"RIOMEDINA, TX US",9/17/66,0.29,,
USC00417628,"RIOMEDINA, TX US",9/18/66,0.3,,
USC00417628,"RIOMEDINA, TX US",9/19/66,0,,
USC00417628,"RIOMEDINA, TX US",9/20/66,0,,
USC00417628,"RIOMEDINA, TX US",9/21/66,0,,
USC00417628,"RIOMEDINA, TX US",9/22/66,0,,
USC00417628,"RIOMEDINA, TX US",9/23/66,0,,
USC00417628,"RIOMEDINA, TX US",9/24/66,0,,
USC00417628,"RIOMEDINA, TX US",9/25/66,0,,
USC00417628,"RIOMEDINA, TX US",9/26/66,0,,
USC00417628,"RIOMEDINA, TX US",9/27/66,0,,
USC00417628,"RIOMEDINA, TX US",9/28/66,1,,
USC00417628,"RIOMEDINA, TX US",9/29/66,0,,
USC00417628,"RIOMEDINA, TX US",9/30/66,0,,
USC00417628,"RIOMEDINA, TX US",10/1/66,0,,
USC00417628,"RIOMEDINA, TX US",10/2/66,0,,
USC00417628,"RIOMEDINA, TX US",10/3/66,0,,
USC00417628,"RIOMEDINA, TX US",10/4/66,0,,
USC00417628,"RIOMEDINA, TX US",10/5/66,0.05,,
USC00417628,"RIOMEDINA, TX US",10/6/66,0,,
USC00417628,"RIOMEDINA, TX US",10/7/66,0,,
USC00417628,"RIOMEDINA, TX US",10/8/66,0,,
USC00417628,"RIOMEDINA, TX US",10/9/66,0,,
USC00417628,"RIOMEDINA, TX US",10/10/66,0,,
USC00417628,"RIOMEDINA, TX US",10/11/66,0,,
USC00417628,"RIOMEDINA, TX US",10/12/66,0,,
USC00417628,"RIOMEDINA, TX US",10/13/66,0,,
USC00417628,"RIOMEDINA, TX US",10/14/66,0,,
USC00417628,"RIOMEDINA, TX US",10/15/66,0,,
USC00417628,"RIOMEDINA, TX US",10/16/66,0,,
USC00417628,"RIOMEDINA, TX US",10/17/66,0,,
USC00417628,"RIOMEDINA, TX US",10/18/66,0,,
USC00417628,"RIOMEDINA, TX US",10/19/66,0,,
USC00417628,"RIOMEDINA, TX US",10/20/66,0,,
USC00417628,"RIOMEDINA, TX US",10/21/66,0,,
USC00417628,"RIOMEDINA, TX US",10/22/66,0,,
USC00417628,"RIOMEDINA, TX US",10/23/66,0,,
USC00417628,"RIOMEDINA, TX US",10/24/66,0,,
USC00417628,"RIOMEDINA, TX US",10/25/66,0,,
USC00417628,"RIOMEDINA, TX US",10/26/66,0,,
USC00417628,"RIOMEDINA, TX US",10/27/66,0,,
USC00417628,"RIOMEDINA, TX US",10/28/66,0,,
USC00417628,"RIOMEDINA, TX US",10/29/66,0,,
USC00417628,"RIOMEDINA, TX US",10/30/66,0,,
USC00417628,"RIOMEDINA, TX US",10/31/66,0,,
USC00417628,"RIOMEDINA, TX US",11/1/66,0,,
USC00417628,"RIOMEDINA, TX US",11/2/66,0,,
USC00417628,"RIOMEDINA, TX US",11/3/66,0,,
USC00417628,"RIOMEDINA, TX US",11/4/66,0,,
USC00417628,"RIOMEDINA, TX US",11/5/66,0,,
USC00417628,"RIOMEDINA, TX US",11/6/66,0,,
USC00417628,"RIOMEDINA, TX US",11/7/66,0,,
USC00417628,"RIOMEDINA, TX US",11/8/66,0,,
USC00417628,"RIOMEDINA, TX US",11/9/66,0,,
USC00417628,"RIOMEDINA, TX US",11/10/66,0,,
USC00417628,"RIOMEDINA, TX US",11/11/66,0,,
USC00417628,"RIOMEDINA, TX US",11/12/66,0,,
USC00417628,"RIOMEDINA, TX US",11/13/66,0,,
USC00417628,"RIOMEDINA, TX US",11/14/66,0,,
USC00417628,"RIOMEDINA, TX US",11/15/66,0,,
USC00417628,"RIOMEDINA, TX US",11/16/66,0,,
USC00417628,"RIOMEDINA, TX US",11/17/66,0,,
USC00417628,"RIOMEDINA, TX US",11/18/66,0,,
USC00417628,"RIOMEDINA, TX US",11/19/66,0,,
USC00417628,"RIOMEDINA, TX US",11/20/66,0,,
USC00417628,"RIOMEDINA, TX US",11/21/66,0,,
USC00417628,"RIOMEDINA, TX US",11/22/66,0,,
USC00417628,"RIOMEDINA, TX US",11/23/66,0,,
USC00417628,"RIOMEDINA, TX US",11/24/66,0,,
USC00417628,"RIOMEDINA, TX US",11/25/66,0,,
USC00417628,"RIOMEDINA, TX US",11/26/66,0,,
USC00417628,"RIOMEDINA, TX US",11/27/66,0,,
USC00417628,"RIOMEDINA, TX US",11/28/66,0,,
USC00417628,"RIOMEDINA, TX US",11/29/66,0,,
USC00417628,"RIOMEDINA, TX US",11/30/66,0,,
USC00417628,"RIOMEDINA, TX US",12/1/66,0,,
USC00417628,"RIOMEDINA, TX US",12/2/66,0,,
USC00417628,"RIOMEDINA, TX US",12/3/66,0,,
USC00417628,"RIOMEDINA, TX US",12/4/66,0,,
USC00417628,"RIOMEDINA, TX US",12/5/66,0,,
USC00417628,"RIOMEDINA, TX US",12/6/66,0,,
USC00417628,"RIOMEDINA, TX US",12/7/66,0,,
USC00417628,"RIOMEDINA, TX US",12/8/66,0.05,,
USC00417628,"RIOMEDINA, TX US",12/9/66,0,,
USC00417628,"RIOMEDINA, TX US",12/10/66,0,,
USC00417628,"RIOMEDINA, TX US",12/11/66,0,,
USC00417628,"RIOMEDINA, TX US",12/12/66,0,,
USC00417628,"RIOMEDINA, TX US",12/13/66,0,,
USC00417628,"RIOMEDINA, TX US",12/14/66,0,,
USC00417628,"RIOMEDINA, TX US",12/15/66,0,,
USC00417628,"RIOMEDINA, TX US",12/16/66,0,,
USC00417628,"RIOMEDINA, TX US",12/17/66,0,,
USC00417628,"RIOMEDINA, TX US",12/18/66,0,,
USC00417628,"RIOMEDINA, TX US",12/19/66,0,,
USC00417628,"RIOMEDINA, TX US",12/20/66,0,,
USC00417628,"RIOMEDINA, TX US",12/21/66,0,,
USC00417628,"RIOMEDINA, TX US",12/22/66,0,,
USC00417628,"RIOMEDINA, TX US",12/23/66,0,,
USC00417628,"RIOMEDINA, TX US",12/24/66,0,,
USC00417628,"RIOMEDINA, TX US",12/25/66,0,,
USC00417628,"RIOMEDINA, TX US",12/26/66,0,,
USC00417628,"RIOMEDINA, TX US",12/27/66,0,,
USC00417628,"RIOMEDINA, TX US",12/28/66,0,,
USC00417628,"RIOMEDINA, TX US",12/29/66,0,,
